age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
43,2,3,6,1,0,3,3,0,1
45,3,4,3,1,1,1,4,0,1
25,4,4,1,1,0,3,3,0,1
45,3,4,3,1,1,1,4,0,1
31,1,1,3,1,1,4,2,1,3
46,4,4,3,0,0,1,4,0,2
23,2,4,4,1,1,3,3,0,1
24,3,3,2,1,0,3,2,0,1
37,4,4,3,1,1,3,4,0,2
30,3,4,4,1,1,3,3,0,3
43,2,3,6,1,0,3,3,0,1
30,2,3,7,1,1,3,3,0,3
25,4,4,1,1,1,1,3,0,1
36,4,4,3,1,1,2,4,0,3
25,4,4,1,1,1,1,3,0,1
24,3,4,2,1,1,2,2,0,1
29,2,4,2,1,1,3,2,0,3
23,2,4,4,1,1,3,3,0,1
20,2,3,1,1,1,2,4,0,1
33,3,4,4,1,1,3,3,0,3
33,3,4,4,1,1,3,3,0,3
25,3,3,1,1,1,2,2,0,1
41,1,3,3,1,0,2,4,0,1
28,2,1,2,1,0,3,3,0,2
31,4,4,3,1,1,1,4,0,2
28,4,4,5,1,1,2,4,0,3
25,4,4,1,1,0,3,3,0,1
21,2,3,1,1,0,3,2,0,3
30,4,4,0,1,0,1,4,0,1
44,4,4,4,1,1,1,4,0,2
20,2,3,1,1,1,2,4,0,1
21,2,3,1,1,0,3,2,0,3
23,2,3,3,1,1,2,3,0,3
23,4,3,1,1,1,2,2,0,3
27,3,4,0,1,0,3,3,0,1
49,4,4,6,1,1,1,2,0,1
31,3,4,4,1,1,1,3,0,2
31,4,2,2,0,1,1,3,0,2
29,2,4,2,1,1,3,2,0,3
34,4,4,2,1,1,1,4,0,3
31,4,4,3,1,1,1,4,0,2
26,3,4,3,1,1,3,2,0,3
38,4,4,2,1,1,3,4,0,3
30,3,4,4,1,1,3,3,0,3
31,3,4,4,1,1,1,3,0,2
25,3,3,1,1,1,2,2,0,1
23,4,3,1,1,1,2,2,0,3
30,2,2,4,1,1,2,1,0,3
37,4,4,3,1,1,3,4,0,2
37,3,4,7,1,1,3,4,0,1
35,4,4,4,0,0,1,4,0,3
17,2,2,3,1,1,3,1,0,1
