sepal_length,sepal_width,petal_length,petal_width,species
6.1,2.8,4.7,1.2,Iris-versicolor
5.7,3.8,1.7,0.3,Iris-setosa
7.7,3.3761482723231624,6.9,2.3,Iris-virginica
6.0,3.1,4.5,1.5,Iris-versicolor
6.8,2.8,4.8,1.4,Iris-versicolor
5.4,3.4,1.5,0.4,Iris-setosa
5.6,2.9,3.6,1.3,Iris-versicolor
6.9,3.1,5.1,2.3,Iris-setosa
6.2,2.2,4.5,1.5,Iris-versicolor
5.8,2.7,3.0363363866605795,1.2,Iris-versicolor
6.5,3.2,5.1,2.0,Iris-virginica
4.8,3.0,1.4,0.1,Iris-setosa
5.2,3.5,6.1,1.1986666666666668,Iris-setosa
4.9,3.279719346035372,1.5,0.1,Iris-setosa
5.1,3.8,1.5,0.3,Iris-setosa
6.3,3.3,4.7,1.6,Iris-versicolor
6.5,3.0,5.8,0.1,Iris-virginica
5.6,2.5,3.9,1.1,Iris-versicolor
5.843333333333334,2.8,4.5,1.3,Iris-versicolor
6.4,2.8,5.6,2.2,Iris-versicolor
4.7,3.2,1.6,0.2,Iris-setosa
6.1,3.0,4.9,1.8,Iris-versicolor
5.0,3.4,1.6,0.4,Iris-setosa
6.4,2.8,5.6,2.1,Iris-virginica
7.9,3.8,4.7,2.0,Iris-virginica
6.7,3.0,5.2,2.3,Iris-virginica
6.7,2.5,5.8,1.8,Iris-virginica
6.8,3.2,1.3568383401546695,2.3,Iris-virginica
4.8,3.0,1.4,0.3,Iris-setosa
4.8,3.1,1.6,0.2,Iris-setosa
4.6,3.0540000000000003,1.0,0.2,Iris-setosa
5.7,4.4,1.5,0.4,Iris-setosa
6.7,3.1,3.758666666666666,1.4,Iris-versicolor
4.8,3.4,1.6,0.2,Iris-setosa
4.8,3.2,3.834548919938925,0.2,Iris-setosa
6.3,2.5,5.0,1.9,Iris-setosa
6.4,3.2,4.5,1.5,Iris-versicolor
5.2,3.5,1.5,0.2,Iris-virginica
5.0,2.016566237169985,1.4,0.2,Iris-setosa
5.903870748236828,4.1,1.5,0.1,Iris-setosa
