age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
25,4,4,2,0,1,1,3,0,2
40,1,1,0,1,1,3,2,0,1
37,4,4,2,1,1,1,4,0,1
43,4,4,5,1,1,1,3,0,1
39,3,4,3,1,1,1,4,0,1
30,2,2,4,1,1,2,4,0,3
39,2,2,6,1,1,2,4,0,1
22,4,4,0,1,1,1,1,0,1
21,3,4,0,1,1,1,3,0,1
43,3,4,2,1,0,2,4,0,2
49,3,4,4,1,1,3,4,0,2
33,4,4,5,1,1,3,4,0,1
37,3,4,1,1,1,2,4,0,1
38,4,4,5,1,1,2,3,0,3
25,2,4,6,1,1,3,4,0,2
42,4,4,7,1,1,2,4,0,3
24,4,4,1,1,1,1,4,0,3
35,1,2,9,1,0,3,1,0,2
45,4,4,3,0,1,2,4,0,2
45,4,4,3,1,1,1,4,0,2
44,1,3,0,1,1,2,3,0,1
26,4,4,3,1,1,3,4,0,3
30,4,4,2,0,0,1,4,0,2
30,2,4,4,1,0,1,4,0,1
44,4,4,3,1,0,1,4,0,2
46,1,2,8,1,1,3,3,1,1
