,age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
0,37,3,4,3,1,1,3,4,0,3
1,46,2,2,8,1,1,3,3,0,1
2,21,2,3,2,1,1,3,2,0,1
3,48,2,3,7,1,1,3,4,0,1
4,26,4,4,1,1,1,3,3,0,3
5,22,4,4,2,1,1,1,4,0,3
6,44,1,2,4,1,1,3,2,0,1
7,32,3,3,2,1,1,3,3,0,1
8,42,4,4,3,1,1,1,4,0,2
9,30,4,4,1,1,1,1,4,0,1
10,24,2,3,3,1,1,3,2,0,1
11,38,4,4,3,1,1,1,4,0,2
12,24,4,4,1,1,1,1,3,0,1
13,23,4,4,1,1,1,1,3,0,3
14,32,3,4,3,1,1,3,4,0,3
15,32,2,3,4,1,1,3,3,0,1
16,37,4,4,3,1,1,1,4,0,3
17,48,2,3,7,1,1,3,4,0,1
18,18,4,4,1,1,1,3,3,0,3
19,43,2,3,8,1,1,3,3,0,1
20,45,2,3,4,1,1,3,4,0,1
21,28,4,4,1,1,1,3,3,0,3
22,47,2,3,4,1,1,3,4,0,1
23,48,4,4,4,1,1,1,4,0,2
24,46,2,3,7,1,1,3,4,0,1
25,21,4,4,1,1,1,3,3,0,1
26,45,4,4,4,1,1,1,4,0,2
27,30,4,4,1,1,1,1,4,0,1
28,25,4,4,1,1,1,1,4,0,1
29,42,3,4,9,1,1,3,4,0,1
30,49,4,4,4,1,1,1,4,0,2
31,47,2,2,4,1,1,3,2,0,1
32,47,2,3,4,1,1,3,4,0,1
33,32,4,4,1,1,1,1,4,0,3
34,44,1,2,4,1,1,3,3,0,1
35,44,1,2,8,1,1,3,2,0,1
36,16,2,3,1,1,1,3,2,0,1
37,25,2,3,2,1,1,3,1,0,1
38,37,3,3,4,1,1,3,3,0,3
39,45,2,2,4,1,1,3,2,0,1
40,36,4,4,3,1,1,1,4,0,2
41,28,4,4,2,1,1,3,3,0,3
42,46,2,3,8,1,1,3,4,0,1
43,47,1,2,7,1,1,3,2,1,1
44,36,4,4,3,1,1,1,4,0,2
45,24,2,2,2,1,1,3,1,0,1
46,28,4,4,1,1,1,1,4,0,3
47,25,4,4,1,1,1,1,4,0,3
48,44,2,3,8,1,1,3,4,0,1
49,23,3,4,2,1,1,3,3,0,3
50,45,4,4,4,1,1,1,4,0,2
51,46,2,2,4,1,1,3,3,0,1
52,37,2,2,4,1,1,3,2,0,1
53,46,1,2,7,1,1,3,3,0,1
54,24,4,4,1,1,1,1,4,0,3
55,41,2,3,4,1,1,3,3,0,1
56,26,3,3,2,1,1,3,2,0,1
57,43,3,4,4,1,1,3,4,0,3
58,46,1,2,7,1,1,3,1,1,1
59,39,3,4,2,1,1,3,3,0,1
60,25,2,3,2,1,1,3,2,0,1
61,43,3,4,4,1,1,3,4,0,1
62,27,2,2,2,1,1,3,1,0,1
63,34,3,4,3,1,1,3,4,0,3
64,45,1,2,8,1,1,3,3,0,1
65,39,4,4,3,1,1,1,4,0,2
66,47,2,2,4,1,1,3,2,0,1
67,54,4,4,4,1,1,1,4,0,2
68,22,4,4,1,1,1,1,4,0,2
69,36,4,4,3,1,1,1,4,0,2
70,37,2,3,3,1,1,3,3,0,1
71,28,3,3,1,1,1,3,2,0,1
72,24,3,3,2,1,1,3,3,0,1
73,50,2,3,4,1,1,3,4,0,1
74,46,1,2,7,1,1,3,3,0,1
75,44,2,3,8,1,1,3,4,0,1
76,22,4,4,1,1,1,3,3,0,1
77,24,4,4,1,1,1,1,4,0,1
78,45,1,2,3,1,1,3,2,0,1
79,44,2,3,4,1,1,3,4,0,1
80,25,2,2,3,1,1,3,2,0,1
81,26,4,4,1,1,1,3,3,0,3
82,38,4,4,1,1,0,1,4,0,2
83,31,3,4,2,1,1,3,3,0,3
84,22,3,4,2,1,1,3,3,0,3
85,21,3,4,2,1,1,3,3,0,3
86,32,2,3,3,1,1,3,3,0,1
87,47,4,4,3,1,1,1,4,0,2
88,27,4,4,1,1,1,1,4,0,3
89,22,3,3,2,1,1,3,2,0,1
90,27,1,2,3,1,1,3,1,1,1
91,36,4,4,3,1,1,1,4,0,2
92,25,4,4,1,1,1,1,4,0,3
93,26,4,4,1,1,1,3,2,0,1
94,33,3,4,4,1,1,3,4,0,1
95,26,3,4,2,1,1,3,3,0,3
96,30,2,3,4,1,1,3,3,0,1
97,27,2,3,2,1,1,3,3,0,1
98,43,2,3,9,1,1,3,3,0,1
99,32,4,4,2,1,1,1,4,0,3
100,18,4,4,1,1,1,1,3,0,1
101,30,3,3,1,1,1,3,2,0,1
102,33,4,4,2,1,1,1,4,0,3
103,20,3,4,2,1,1,3,4,0,3
104,26,4,4,1,1,1,1,4,0,3
105,46,1,2,4,1,1,3,2,0,1
106,43,2,3,4,1,1,3,3,0,1
107,21,2,3,3,1,1,3,3,0,1
108,16,3,3,2,1,1,3,2,0,1
109,45,4,4,3,1,1,1,4,0,2
110,47,4,4,4,1,1,1,4,0,2
111,18,4,4,1,1,1,1,4,0,3
112,26,4,4,1,1,1,1,4,0,3
113,30,3,3,2,1,1,3,3,0,3
114,29,3,4,2,1,1,3,3,0,1
115,25,3,4,1,1,1,3,2,0,1
116,37,4,4,3,1,1,1,4,0,3
117,23,3,4,2,1,1,3,3,0,3
118,27,4,4,2,1,1,1,4,0,3
119,32,3,4,2,1,1,3,4,0,3
120,27,2,3,2,1,1,3,2,0,1
121,30,2,3,2,1,1,3,2,0,1
122,44,2,3,8,1,1,3,4,0,1
123,33,4,4,1,1,1,1,4,0,2
124,40,2,3,7,1,1,3,4,0,1
125,31,3,3,1,1,1,3,2,0,3
126,51,4,4,3,1,1,1,4,0,2
127,23,3,4,2,1,1,3,3,0,3
128,36,4,4,3,1,1,1,4,0,2
129,46,2,4,7,1,1,3,4,0,1
130,50,4,4,3,1,1,1,4,0,2
131,31,4,4,3,1,1,1,4,0,2
132,26,4,4,1,1,1,1,3,0,1
133,18,2,3,2,1,1,3,2,0,1
134,38,4,4,3,1,1,1,4,0,2
135,22,4,4,1,1,1,3,3,0,3
136,30,2,3,2,1,1,3,3,0,1
137,26,4,4,1,1,1,3,3,0,3
138,23,4,4,1,1,1,1,4,0,3
139,22,3,4,2,1,1,3,4,0,3
140,42,4,4,4,1,1,1,4,0,2
141,50,1,2,7,1,1,3,2,1,1
142,39,4,4,3,1,1,1,4,0,3
143,34,4,4,3,1,1,1,4,0,2
144,31,4,4,2,1,1,1,4,0,3
145,47,1,2,8,1,1,3,3,0,1
146,37,4,4,3,1,1,1,4,0,2
147,23,2,3,2,1,1,3,2,0,1
148,24,3,4,1,1,1,3,2,0,3
149,38,4,4,3,1,1,1,4,0,3
150,36,4,4,3,1,1,1,4,0,2
151,27,3,3,2,1,1,3,3,0,3
152,25,3,4,2,1,1,3,3,0,3
153,26,4,4,1,1,1,1,4,0,3
154,34,2,3,3,1,1,3,3,0,1
155,38,4,4,3,1,1,1,4,0,2
156,36,2,3,4,1,1,3,3,0,1
157,35,3,4,4,1,1,3,4,0,3
158,46,3,4,4,1,1,3,4,0,3
159,22,3,3,1,1,1,3,1,0,1
160,35,4,4,3,1,1,1,4,0,2
161,47,1,2,8,1,1,3,3,0,1
162,38,3,4,3,1,1,3,4,0,3
163,41,3,4,8,1,1,1,4,0,1
164,25,3,4,2,1,1,3,3,0,3
165,25,4,4,1,1,1,3,3,0,3
166,31,3,4,3,1,1,3,4,0,3
167,47,4,4,4,1,1,1,4,0,2
168,45,2,2,8,1,1,3,3,0,1
169,44,4,4,4,1,1,1,4,0,2
170,40,2,3,4,1,1,3,4,0,1
171,42,1,2,8,1,1,3,3,0,1
172,46,2,3,7,1,1,3,4,0,1
173,42,4,4,3,1,1,1,4,0,2
174,44,2,3,8,1,1,3,3,0,1
175,29,4,4,1,1,1,1,4,0,2
176,40,4,4,3,1,1,1,4,0,2
177,26,3,3,3,1,1,3,3,0,3
178,40,4,4,3,1,1,1,4,0,2
179,23,1,2,3,1,1,3,1,0,1
180,26,4,4,1,1,1,3,3,0,3
181,26,4,4,1,1,1,3,3,0,3
182,19,3,3,1,1,1,3,2,0,1
183,44,1,2,4,1,1,3,2,0,1
184,46,3,4,4,1,1,3,4,0,3
185,43,2,3,7,1,1,3,4,0,1
186,49,2,3,7,1,1,3,4,0,1
187,34,3,4,3,1,1,3,4,0,3
188,39,4,4,2,1,1,1,4,0,3
189,24,3,3,2,1,1,3,3,0,1
190,27,4,4,1,1,1,1,4,0,3
191,25,2,3,1,1,1,3,1,0,1
192,40,2,2,4,1,1,3,3,0,1
193,45,2,2,8,1,1,3,3,0,1
194,48,3,4,7,1,1,1,4,0,2
195,23,2,3,2,1,1,3,2,0,1
196,30,3,4,2,1,1,3,3,0,3
197,28,3,3,1,1,1,3,2,0,1
198,43,2,3,7,1,1,3,3,0,1
199,25,3,3,1,1,1,3,2,0,1
200,27,3,4,3,1,1,3,3,0,3
201,33,3,3,4,1,1,3,3,0,3
202,50,1,2,4,1,1,3,2,1,1
203,27,2,2,2,1,1,3,1,0,1
204,25,4,4,1,1,1,1,4,0,3
205,33,3,4,3,1,1,3,4,0,3
206,34,4,4,3,1,1,1,4,0,2
207,22,3,4,1,1,1,3,3,0,3
208,26,4,4,1,1,1,1,3,0,1
209,32,2,3,3,1,1,3,3,0,3
210,38,4,4,2,1,1,1,4,0,2
211,52,2,3,7,1,1,3,4,0,1
212,42,2,3,4,1,1,3,4,0,1
213,34,4,4,3,1,1,1,4,0,2
214,27,3,4,1,1,1,3,2,0,1
215,26,2,3,2,1,1,3,2,0,1
216,21,4,4,1,1,1,1,3,0,3
217,35,2,3,3,1,1,3,3,0,1
218,45,1,2,4,1,1,3,2,0,1
219,28,3,4,3,1,1,3,3,0,3
220,33,4,4,3,1,1,1,4,0,2
221,24,3,4,2,1,1,3,3,0,3
222,23,4,4,1,1,1,3,3,0,3
223,25,3,3,2,1,1,3,2,0,3
224,24,4,4,2,1,1,3,3,0,3
225,19,3,3,2,1,1,3,2,0,1
226,42,2,3,7,1,1,3,4,0,1
227,29,4,4,1,1,1,1,3,0,1
228,24,2,3,2,1,1,3,2,0,1
229,36,3,4,3,1,1,3,4,0,3
230,35,3,4,3,1,1,3,4,0,3
231,25,3,4,1,1,1,3,2,0,3
232,49,2,2,8,1,1,3,3,0,1
233,35,2,3,3,1,1,3,3,0,1
234,38,2,3,4,1,1,3,3,0,1
235,38,4,4,3,1,1,1,4,0,2
236,26,3,4,2,1,1,3,3,0,3
237,20,3,4,2,1,1,3,3,0,3
238,23,3,3,1,1,1,3,2,0,1
239,48,2,2,4,1,1,3,3,0,1
240,34,3,4,3,1,1,3,4,0,3
241,34,3,4,3,1,1,3,4,0,3
242,23,4,4,1,1,1,3,3,0,3
243,21,4,4,1,1,1,1,4,0,1
244,43,4,4,8,1,1,1,4,0,2
245,26,2,3,2,1,1,3,3,0,1
246,33,4,4,3,1,1,1,4,0,2
247,42,2,3,4,1,1,3,3,0,1
248,27,3,4,2,1,1,3,3,0,3
249,48,1,2,8,1,1,3,3,0,1
250,24,4,4,1,1,1,3,3,0,3
251,21,3,4,1,1,1,3,3,0,3
252,48,4,4,4,1,1,1,4,0,3
253,47,2,3,8,1,1,3,4,0,1
254,20,4,4,1,1,1,1,4,0,3
255,32,3,4,2,1,1,3,4,0,3
256,32,4,4,3,1,1,1,4,0,2
257,40,2,3,6,1,1,3,4,0,1
258,40,4,4,3,1,1,1,4,0,3
259,30,2,3,3,1,1,3,2,0,1
260,18,2,2,3,1,1,3,2,0,1
261,27,2,3,2,1,1,3,2,0,1
262,24,4,4,1,1,1,1,4,0,3
263,36,3,4,3,1,1,3,4,0,3
264,39,4,4,3,1,1,1,4,0,2
265,48,4,4,3,1,1,1,4,0,2
266,24,3,4,1,1,1,3,3,0,3
267,33,4,4,3,1,1,1,4,0,3
268,47,2,3,7,1,1,3,4,0,1
269,31,3,4,2,1,1,3,3,0,3
270,31,3,4,4,1,1,3,4,0,1
271,43,3,4,4,1,1,3,4,0,1
272,24,2,3,2,1,1,3,2,0,1
273,32,2,3,4,1,1,3,3,0,1
274,34,4,4,3,1,1,1,4,0,2
275,38,3,4,4,1,1,3,4,0,3
276,25,2,2,2,1,1,3,1,0,1
277,35,4,4,3,1,1,1,4,0,2
278,24,4,4,1,1,1,3,3,0,3
279,21,4,4,1,1,1,3,3,0,3
280,25,3,4,1,1,1,3,3,0,3
281,44,3,4,4,1,1,3,4,0,1
