age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
27,4,4,4,1,1,1,2,1,3
37,4,4,6,1,0,3,4,0,3
36,2,4,8,1,1,1,4,0,3
46,4,4,10,1,1,1,3,0,1
36,3,3,3,0,0,2,3,1,1
49,3,4,4,1,1,3,4,0,2
29,3,4,2,1,1,1,3,0,1
24,3,4,2,1,1,3,3,0,3
27,3,4,4,1,1,3,4,0,3
24,3,4,3,1,1,1,4,0,3
28,2,4,0,1,1,3,1,0,1
38,4,4,4,0,0,1,2,0,2
44,1,4,9,1,1,1,2,0,1
32,4,4,2,0,0,1,4,0,3
27,3,3,2,1,1,3,4,0,2
30,4,4,1,1,0,3,2,0,3
35,3,4,5,1,1,1,4,0,3
32,4,4,2,1,0,1,3,0,3
30,2,4,3,1,1,3,4,0,2
32,2,3,1,1,1,3,3,0,1
32,2,2,6,1,1,2,3,0,3
39,4,4,1,1,1,1,4,0,1
37,4,4,2,1,1,1,4,0,1
36,4,4,3,0,1,2,4,0,3
23,4,4,0,1,0,1,4,0,1
30,2,2,6,1,0,2,3,0,3
35,4,4,3,1,1,1,4,0,2
18,3,4,0,1,0,3,1,0,1
27,3,3,3,1,1,2,3,0,3
24,4,4,2,1,1,3,3,0,1
37,3,3,2,1,1,1,4,0,1
37,4,4,7,1,1,1,4,0,2
25,3,3,1,1,1,3,2,0,1
28,3,3,4,1,1,3,3,0,3
27,3,4,2,1,1,3,2,0,3
25,4,4,3,1,1,1,2,0,1
33,4,4,2,1,1,1,3,0,1
22,3,4,2,0,1,3,4,0,3
49,1,3,6,1,1,2,4,0,1
40,4,4,2,0,1,1,4,0,1
36,2,3,5,1,1,2,3,0,1
47,4,4,8,1,1,1,4,0,2
19,2,2,0,1,1,2,2,0,1
37,2,2,8,1,1,2,3,0,1
20,2,3,1,1,1,3,4,0,1
36,4,4,3,1,1,1,4,0,2
40,3,3,3,1,1,2,2,1,1
32,2,3,4,1,0,2,2,0,3
41,4,4,4,0,0,2,4,0,2
34,4,4,3,1,0,3,4,0,2
29,4,4,3,1,0,3,3,0,2
35,4,4,3,1,1,1,4,0,3
