age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
17,4,3,4,1,1,1,4,0,2
27,3,3,1,1,1,1,3,0,2
26,4,4,3,1,1,1,4,0,1
34,2,3,4,1,1,3,3,0,3
23,1,3,1,1,1,3,2,0,3
40,3,2,1,0,1,2,2,0,2
25,2,3,3,1,1,3,2,0,3
35,4,4,5,1,1,2,3,0,3
42,2,2,1,0,1,2,4,0,3
27,4,2,2,1,1,3,4,0,3
22,4,4,1,1,1,1,4,0,1
22,3,4,9,1,1,4,4,0,2
41,1,4,6,0,1,3,3,0,1
17,2,2,9,0,0,2,3,0,1
31,3,4,5,1,1,2,4,0,1
23,4,3,0,1,0,1,2,0,2
32,2,4,3,1,1,1,3,0,2
20,4,4,6,1,1,1,4,0,2
25,3,1,1,1,1,3,1,0,2
30,3,4,3,1,1,2,4,0,1
31,2,3,4,1,1,3,3,0,2
44,3,4,1,1,1,3,1,0,3
27,2,2,3,1,1,1,4,0,2
15,4,4,5,1,1,1,4,1,1
12,4,3,7,1,1,1,4,0,3
21,3,3,1,0,0,2,4,0,2
40,2,3,6,1,1,3,3,0,1
41,3,3,5,1,1,3,4,0,1
29,3,3,1,1,1,2,4,0,3
48,3,4,8,1,1,3,4,0,1
27,1,4,1,1,1,1,3,0,3
47,0,4,5,1,1,3,2,0,1
34,2,2,3,1,1,2,2,0,2
46,4,3,5,1,1,2,3,0,1
42,3,3,5,1,1,2,2,0,1
32,4,4,3,1,1,1,4,0,3
32,4,3,2,1,1,4,4,0,3
32,3,3,4,1,1,3,4,0,1
27,2,4,2,1,0,1,4,0,3
30,3,4,1,0,0,2,3,0,3
32,4,3,5,1,0,4,2,0,1
28,2,4,3,1,1,2,3,0,1
33,3,3,2,0,1,1,4,0,1
26,2,3,3,1,0,1,3,0,2
48,2,3,2,1,1,2,3,0,3
48,2,2,7,1,1,2,2,0,2
15,3,3,3,1,1,3,4,0,3
35,5,1,3,1,1,3,4,0,3
32,2,2,4,1,0,1,3,0,3
36,3,3,3,1,1,3,3,0,1
32,5,4,2,1,0,3,4,0,1
45,2,4,7,1,0,2,3,0,1
