age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
25,2,3,0,1,1,2,4,0,1
22,1,2,0,1,1,2,4,0,1
45,2,4,2,1,0,2,4,0,1
36,3,2,6,1,1,3,2,0,2
45,1,1,8,1,1,2,2,1,1
23,2,2,2,1,1,3,3,0,1
29,3,4,2,1,1,3,4,0,1
47,1,2,2,1,0,1,3,0,1
48,3,4,3,1,1,3,1,0,1
32,2,4,5,1,1,2,3,0,1
44,3,4,4,1,0,1,3,0,1
43,1,3,8,1,1,3,1,0,1
27,3,4,2,1,0,2,2,0,1
36,4,4,3,0,0,2,4,0,3
28,4,4,3,0,0,3,4,0,3
39,4,4,3,1,1,1,4,0,2
47,3,4,11,1,0,2,3,0,2
29,4,4,3,1,1,3,4,0,3
31,4,4,3,1,1,1,4,0,3
35,3,4,4,1,1,1,4,0,3
24,2,2,4,1,1,3,4,0,1
28,3,3,3,1,0,2,4,0,3
22,2,4,1,1,1,3,3,0,3
30,1,3,4,1,1,3,4,0,3
36,3,4,7,1,1,2,2,0,2
23,2,3,3,1,1,2,3,0,3
