age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
25,3,4,1,1,1,3,1,0,1
33,4,4,16,0,1,2,2,0,2
29,4,4,13,1,0,1,3,0,2
27,2,3,4,1,1,3,4,0,2
32,3,4,2,1,1,1,2,0,2
36,3,3,1,1,1,3,4,0,2
23,2,3,5,1,1,1,1,0,1
31,2,3,2,0,0,1,3,0,1
25,4,3,2,1,1,3,4,1,2
22,4,3,1,1,1,1,3,0,2
26,3,4,3,1,1,1,2,0,3
36,2,2,7,1,0,2,2,0,1
40,4,4,3,1,1,4,4,0,2
25,3,3,3,1,1,1,3,0,3
28,3,3,5,1,1,3,4,1,1
19,4,4,1,0,1,2,3,0,1
42,3,4,8,0,1,1,4,0,2
23,4,4,5,0,1,3,4,0,2
19,2,2,0,0,1,3,2,0,3
32,4,4,-1,1,1,3,3,0,1
30,2,2,12,0,1,2,3,0,3
32,4,4,2,0,1,2,3,0,3
48,3,3,3,1,1,1,3,0,2
27,3,3,3,1,0,2,1,0,1
32,3,2,3,1,1,3,5,0,3
25,3,4,3,1,0,3,2,0,2
32,1,4,1,1,0,3,3,0,1
35,3,3,3,1,0,2,3,0,1
41,3,2,7,1,0,3,3,0,1
38,1,3,11,1,1,3,3,0,1
46,2,3,8,1,1,3,4,0,3
30,4,4,2,1,0,3,3,1,3
21,3,4,4,1,0,1,4,0,1
29,2,3,3,1,1,3,3,0,3
35,4,1,7,1,1,3,4,0,3
29,1,3,7,1,1,1,4,0,2
46,2,2,2,1,1,3,3,0,1
26,2,4,3,1,1,3,3,0,3
32,2,4,2,1,1,3,4,0,3
32,2,4,6,0,0,1,4,0,2
33,3,4,3,1,0,2,3,0,3
21,3,1,1,0,0,1,4,0,3
35,3,3,1,1,1,1,4,0,1
43,2,3,3,1,1,2,3,0,3
48,4,4,4,1,1,2,3,0,2
33,4,4,3,0,1,3,4,0,3
26,4,3,3,1,0,1,4,0,1
46,2,4,3,1,0,1,4,0,1
37,2,2,8,1,1,2,3,0,1
46,3,3,4,0,1,3,1,0,1
32,4,1,1,1,1,2,2,0,1
42,2,4,2,1,1,1,2,0,1
35,2,4,1,1,1,3,2,0,3
32,2,2,2,1,1,2,4,0,1
22,3,3,2,1,0,4,4,1,1
48,4,3,8,1,1,3,2,1,1
32,2,3,16,1,1,3,4,0,3
32,3,4,0,1,1,1,2,0,1
36,2,4,5,1,1,1,3,0,1
31,4,4,3,1,1,1,4,0,3
25,4,3,4,0,1,3,4,0,1
32,4,4,3,1,0,3,3,0,1
31,4,4,5,1,1,1,3,0,3
21,2,5,3,1,1,3,1,0,1
38,3,3,10,1,1,3,4,0,1
32,2,4,1,1,1,2,3,0,3
32,3,4,2,1,1,3,2,0,3
25,2,3,3,1,1,3,4,1,2
37,1,3,3,1,0,1,4,0,3
29,4,4,3,1,1,2,4,0,2
47,4,4,1,1,1,1,3,0,1
38,1,1,4,1,1,3,2,1,1
32,4,4,3,1,0,4,4,0,1
37,3,4,2,1,1,1,4,0,1
33,3,4,5,0,1,3,4,1,2
32,2,3,8,1,1,3,3,0,1
47,2,1,5,1,1,1,4,0,1
46,2,3,1,1,1,3,2,0,1
40,4,2,4,0,1,4,4,0,3
32,2,4,2,1,0,2,3,0,1
32,1,3,7,1,1,1,4,0,1
39,4,2,1,0,1,1,4,0,1
29,3,3,2,1,1,2,1,0,1
13,2,2,4,1,1,3,3,0,3
39,2,4,3,0,1,3,3,0,3
17,2,4,2,1,1,2,3,0,3
44,2,3,0,1,1,3,3,0,2
20,2,4,2,1,1,3,2,0,2
43,1,1,4,1,1,1,4,0,2
32,2,3,0,1,0,3,4,0,1
37,4,4,3,1,1,3,4,0,1
35,4,4,7,1,1,3,4,0,2
32,4,3,4,1,1,3,2,1,1
47,4,4,2,1,0,3,3,0,1
23,1,4,1,1,1,3,3,0,2
36,4,4,6,1,1,2,3,0,1
28,2,1,3,1,1,3,3,0,3
34,4,3,4,1,0,3,5,0,2
40,4,2,3,1,0,3,4,0,1
17,3,3,5,0,1,2,4,0,3
37,2,3,2,1,0,3,4,1,1
28,4,4,1,1,1,2,5,0,3
29,1,4,3,1,1,4,4,0,2
