age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
43,4,4,3,1,1,1,4,0,3
32,4,4,1,1,1,1,4,0,1
44,4,4,1,1,0,1,4,0,1
36,4,4,2,1,1,3,3,0,1
33,3,3,3,1,1,3,4,0,1
42,4,4,1,1,1,2,4,0,1
39,4,4,3,0,1,1,4,0,2
48,3,4,8,1,1,3,3,0,1
24,3,4,2,1,1,2,4,0,1
23,4,3,3,1,1,3,3,0,2
25,2,4,3,1,1,1,3,0,3
29,2,3,2,1,1,3,1,0,1
29,3,4,3,1,1,1,3,0,2
20,3,4,0,1,1,3,3,0,1
37,3,4,7,1,1,2,1,0,1
22,2,4,1,1,1,3,4,0,1
47,1,1,10,1,1,3,3,0,2
47,3,4,3,1,1,2,3,0,1
45,2,2,9,1,1,3,3,0,2
32,4,4,4,1,0,1,4,0,3
43,1,3,4,1,1,1,4,0,2
37,2,4,3,1,1,2,3,0,3
22,3,3,2,1,1,3,4,0,1
33,4,4,3,0,0,2,4,0,3
48,4,4,3,1,1,2,4,0,1
27,2,2,3,1,1,2,2,1,3
