,age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
0,32,3,4,2,1,1,3,3,0,1
1,25,2,3,1,1,1,3,2,0,1
2,48,1,1,8,1,1,2,3,1,1
3,29,2,2,4,1,1,3,2,0,1
4,23,4,4,1,1,1,3,3,0,1
5,24,3,3,3,1,1,3,2,0,3
6,45,3,3,7,1,1,3,4,0,3
7,33,2,3,4,1,1,3,2,0,3
8,36,3,4,4,1,1,3,3,0,3
9,23,3,4,2,1,1,3,3,0,1
10,19,3,4,1,1,1,3,1,0,1
11,39,3,4,4,1,1,3,3,0,3
12,49,1,2,7,1,1,3,3,0,1
13,42,4,4,4,1,1,1,4,0,3
14,35,2,3,4,1,1,3,2,0,3
15,36,4,4,4,1,1,1,4,0,2
16,44,1,2,6,1,1,3,3,0,1
17,30,4,4,1,1,1,1,4,0,1
18,38,2,2,4,1,1,3,2,0,1
19,32,3,4,4,1,1,3,4,0,1
20,31,4,4,1,1,1,1,4,0,2
21,35,4,4,3,1,1,1,4,0,2
22,32,3,4,3,1,1,3,3,0,3
23,24,4,4,1,1,1,1,3,0,1
24,33,3,3,4,1,1,3,2,0,3
25,33,2,3,4,1,1,3,2,0,3
26,27,3,3,3,1,1,3,2,0,3
27,24,4,4,1,1,1,1,4,0,1
28,33,4,4,2,1,1,1,4,0,1
29,26,4,4,2,1,1,1,4,0,1
30,48,4,4,7,1,1,1,4,0,2
31,42,1,2,4,1,1,3,2,0,1
32,31,1,2,4,1,1,3,2,0,1
33,24,3,4,3,1,1,3,2,0,3
34,22,4,4,1,1,1,3,3,0,1
35,40,4,4,7,1,1,1,4,0,2
36,22,3,4,1,1,1,3,4,0,1
37,34,4,4,4,1,1,1,4,0,3
38,29,3,4,2,1,1,3,4,0,1
39,25,4,4,2,1,1,1,4,0,3
40,20,2,3,2,1,1,3,3,0,1
41,37,2,3,4,1,1,3,3,0,1
42,43,2,2,2,1,1,3,3,0,1
43,42,4,4,6,1,1,1,4,0,2
44,35,3,4,4,1,1,3,4,0,3
45,22,3,4,1,1,1,3,1,0,1
46,21,3,4,1,1,1,3,3,0,1
47,25,4,4,1,1,1,1,4,0,1
48,39,1,2,7,1,1,3,4,0,1
49,35,4,4,2,1,1,1,4,0,1
50,40,4,4,5,1,1,1,4,0,3
51,28,2,3,2,1,1,3,4,0,1
52,49,1,1,5,1,1,3,1,1,1
53,29,3,4,2,1,1,3,3,0,1
54,51,4,4,6,1,1,1,4,0,2
55,33,4,4,4,1,1,1,4,0,3
56,27,3,4,1,1,1,3,3,0,1
57,29,4,4,3,1,1,1,4,0,2
58,44,1,2,8,1,1,3,3,0,1
59,19,4,4,1,1,1,1,4,0,1
60,49,4,4,4,1,1,1,4,0,2
61,50,4,4,8,1,1,1,4,0,2
62,23,2,3,1,1,1,3,3,0,1
63,31,3,4,1,1,1,3,3,0,1
64,35,3,4,4,1,1,3,4,0,3
65,26,4,4,1,1,1,1,3,0,1
66,47,3,4,4,1,1,1,4,0,3
67,44,4,4,5,1,1,1,4,0,2
68,27,3,4,2,1,1,3,4,0,3
69,52,4,4,4,1,1,1,4,0,2
70,22,3,4,2,1,1,3,4,0,1
71,49,4,4,7,1,1,1,4,0,2
72,25,4,4,2,1,1,1,4,0,1
73,42,3,4,4,1,1,1,4,0,3
74,37,2,3,2,1,1,3,3,0,1
75,36,2,2,3,1,1,3,1,0,1
76,29,3,4,3,1,1,3,4,0,3
77,25,3,4,1,1,1,3,3,0,1
78,16,3,4,1,1,1,3,3,0,1
79,49,2,3,8,1,1,3,4,0,1
80,42,3,4,6,1,1,1,4,0,2
81,47,4,4,5,1,1,1,4,0,2
82,26,4,4,1,1,1,3,3,0,1
83,33,2,3,4,1,1,3,2,0,3
84,46,1,1,7,1,1,3,3,0,1
85,30,3,4,2,1,1,3,4,0,1
86,36,3,4,3,1,1,3,3,0,3
87,34,1,2,5,1,1,3,1,1,1
88,26,2,3,2,1,1,3,4,0,1
89,44,4,4,4,1,1,1,4,0,2
90,43,1,2,6,1,1,3,4,0,1
91,25,3,4,3,1,1,3,3,0,3
92,44,3,4,4,1,1,1,4,0,3
93,37,2,3,4,1,1,3,3,0,3
94,33,2,3,4,1,1,3,3,0,1
95,23,3,3,2,1,1,3,3,0,1
96,47,1,2,6,1,1,3,4,0,1
97,34,3,4,5,1,1,3,3,0,3
98,24,3,4,2,1,1,3,4,0,1
99,52,1,2,8,1,1,3,4,0,1
100,28,4,4,1,1,1,1,4,0,1
101,32,4,4,1,1,1,1,4,0,1
102,35,3,3,2,1,1,3,4,0,1
103,26,1,1,1,1,1,2,1,0,1
104,29,2,2,2,1,1,3,4,0,1
105,37,4,4,4,1,1,1,4,0,2
106,22,2,3,2,1,1,3,2,0,1
107,44,4,4,7,1,1,1,4,0,2
108,49,4,4,4,1,1,1,4,0,2
109,37,4,4,3,1,1,1,4,0,2
110,24,3,4,2,1,1,3,3,0,1
111,24,3,4,2,1,1,3,4,0,1
112,35,4,4,3,1,1,1,4,0,3
113,38,3,4,3,1,1,3,4,0,3
114,45,4,4,4,1,1,1,4,0,2
115,47,3,3,8,1,1,2,4,0,3
116,38,4,4,1,1,1,1,4,0,2
117,37,3,4,2,1,1,3,4,0,1
118,33,4,4,3,1,1,1,4,0,3
119,41,3,4,4,1,1,3,4,0,3
120,34,4,4,3,1,1,1,4,0,2
121,45,2,2,2,1,1,3,4,0,1
122,32,4,4,1,1,0,1,4,0,2
123,42,1,1,7,1,1,2,3,0,1
124,35,4,4,1,1,0,1,4,0,2
125,38,4,4,3,1,1,1,4,0,2
126,46,4,4,7,1,1,1,4,0,2
127,25,2,3,2,1,1,3,3,0,1
128,21,4,4,1,1,1,1,3,0,1
129,23,3,4,2,1,1,3,3,0,1
130,35,3,3,4,1,1,3,3,0,3
131,29,2,3,1,1,1,3,2,0,1
132,50,1,1,8,1,1,2,1,1,1
133,45,4,4,7,1,1,1,4,0,2
134,48,4,4,8,1,1,1,4,0,2
135,25,4,4,2,1,1,1,4,0,1
136,23,3,4,1,1,1,3,3,0,1
137,26,4,4,1,1,1,3,2,0,1
138,23,3,4,2,1,1,3,3,0,3
139,30,3,4,3,1,1,3,4,0,1
140,22,3,4,2,1,1,3,3,0,1
141,26,4,4,2,1,1,1,4,0,1
142,46,3,4,8,1,1,1,4,0,2
