age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
30,3,3,4,1,0,3,2,0,3
35,4,4,2,0,1,3,3,0,1
31,3,4,2,1,1,3,3,0,1
25,2,2,3,1,0,3,1,0,1
44,4,4,11,1,1,1,4,0,3
25,3,3,3,1,1,3,2,0,3
41,4,4,6,0,1,1,4,0,2
28,3,4,2,1,1,2,3,0,3
42,3,3,8,1,1,4,3,0,1
47,1,1,8,1,1,3,4,1,2
30,2,2,4,1,1,2,1,0,3
33,3,4,2,1,1,1,4,0,2
29,2,4,0,1,0,3,4,0,1
28,4,4,2,1,1,1,3,0,2
33,4,4,5,1,1,3,3,0,3
24,2,4,1,1,1,3,1,0,1
19,2,3,0,1,0,2,2,0,1
45,1,1,0,0,0,2,1,0,1
36,4,4,3,1,1,1,4,0,3
32,2,4,2,1,1,3,3,0,1
28,4,4,5,1,1,2,4,0,3
30,1,1,5,1,1,2,2,0,1
20,3,3,2,1,1,2,4,0,3
25,4,4,1,1,1,1,3,0,1
43,1,3,5,1,0,3,2,0,1
42,1,4,4,1,1,1,3,0,1
