age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
32,2,4,2,1,1,3,3,0,1
21,3,4,1,1,1,3,2,0,3
33,2,3,4,1,1,2,3,0,3
28,3,3,3,1,1,1,2,0,2
34,4,3,0,0,0,3,3,0,1
29,3,4,2,1,1,3,4,0,1
31,3,4,3,1,0,3,2,0,1
36,4,4,6,0,1,1,2,1,3
33,3,3,4,1,0,2,3,0,3
41,3,4,3,0,1,2,4,0,1
24,3,4,0,1,0,3,1,0,1
21,2,1,3,1,0,3,1,1,3
25,4,4,2,1,1,2,4,0,2
18,3,4,1,1,1,3,3,0,1
35,4,4,1,0,1,1,4,0,3
24,1,2,3,1,1,3,2,0,3
38,4,4,6,1,0,3,3,0,2
24,4,4,1,1,1,1,4,0,2
21,4,4,1,1,1,2,3,0,3
39,2,2,6,1,1,2,4,0,1
47,4,4,4,1,1,1,4,0,1
45,2,2,7,1,1,3,1,1,1
37,2,3,5,1,0,3,2,0,1
44,3,3,9,1,1,1,1,0,2
25,3,4,3,1,1,2,4,0,3
25,4,4,0,1,0,3,4,0,1
39,4,4,3,1,1,2,4,0,3
25,4,4,2,0,1,1,3,0,2
29,3,3,4,1,1,3,4,0,3
33,4,4,5,1,1,3,3,0,1
25,2,3,4,1,1,3,3,0,3
32,4,4,3,0,1,1,4,0,3
41,4,4,2,1,1,1,4,0,1
44,1,4,9,1,1,1,2,0,1
24,4,4,2,1,1,3,3,0,1
28,1,1,3,1,1,3,1,0,1
35,4,4,2,0,1,3,3,0,1
36,4,4,3,1,1,1,4,0,3
23,4,4,1,1,0,2,4,0,1
42,2,3,2,1,1,1,4,0,1
47,4,3,4,1,1,1,3,0,3
40,3,4,2,0,1,3,4,0,2
24,4,4,4,1,1,1,4,0,1
26,4,4,3,1,1,3,2,0,3
33,4,4,2,1,1,1,3,0,1
38,1,2,12,1,1,2,3,0,1
26,3,3,3,1,0,2,4,0,1
36,3,2,6,1,1,3,2,0,2
27,4,4,1,1,1,1,2,0,1
44,4,4,4,1,1,1,4,0,2
38,2,4,5,1,1,3,3,0,1
21,3,3,0,1,1,2,2,0,1
