age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
22,3,3,0,1,1,2,2,0,1
27,4,4,2,1,0,1,4,0,1
21,2,2,1,1,1,3,2,0,1
48,3,4,3,1,1,2,3,0,3
31,4,4,3,1,1,1,4,0,2
43,4,4,5,1,1,1,4,0,1
23,4,4,0,1,0,1,4,0,1
40,3,4,2,0,1,3,4,0,2
29,3,3,6,1,1,3,3,0,3
26,4,4,1,1,0,2,4,0,3
17,3,4,1,1,1,3,3,0,3
31,2,2,8,1,1,2,2,1,1
24,2,4,1,1,0,4,4,0,1
47,4,4,4,1,1,1,4,0,1
33,4,4,1,0,0,3,4,0,1
38,1,2,6,1,1,2,1,1,1
41,1,4,4,1,1,3,3,0,1
21,3,4,1,1,0,3,4,0,3
28,4,4,4,1,1,2,3,0,3
36,2,4,11,1,1,1,4,1,3
30,4,4,0,1,0,1,4,0,1
42,1,3,12,1,1,2,4,0,1
37,2,4,4,1,0,2,3,0,3
33,3,3,3,1,1,3,4,0,1
25,3,4,3,1,1,3,4,0,3
36,2,2,7,1,0,2,2,1,3
