age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
43,1,2,8,1,1,2,4,0,1
46,4,4,2,1,0,1,4,0,2
39,4,4,3,0,1,1,4,0,2
32,4,4,4,0,0,2,4,0,2
25,2,3,4,1,1,3,3,0,3
35,1,3,7,1,0,2,3,1,2
31,4,4,1,1,1,1,4,0,2
37,1,3,0,1,1,3,4,0,1
39,3,3,6,1,1,3,3,0,1
22,2,4,4,1,1,3,4,0,1
44,4,4,4,1,0,2,3,0,2
30,4,4,0,1,0,1,4,0,1
19,2,2,0,1,1,2,2,0,1
43,3,3,2,0,0,3,4,0,3
48,2,1,3,1,0,4,3,0,1
22,4,4,0,1,1,2,1,1,1
32,3,4,0,1,1,3,4,0,1
34,4,4,4,1,1,2,3,0,1
30,1,2,4,1,1,4,1,0,1
28,4,4,2,1,1,1,3,0,1
42,1,3,9,1,1,3,2,1,1
40,2,2,4,0,0,2,4,0,3
47,4,4,1,0,1,1,4,0,1
27,4,4,3,1,1,3,4,1,3
38,4,4,4,1,0,1,4,0,3
45,2,3,3,0,0,2,4,0,3
25,2,4,3,1,1,1,4,1,2
26,3,2,4,1,1,3,4,0,3
25,2,3,4,1,0,3,2,0,3
29,3,4,4,1,0,1,3,0,3
22,4,4,2,1,1,1,3,0,1
27,3,4,2,1,1,1,3,0,3
24,2,3,1,1,1,3,3,0,1
34,4,4,4,1,1,3,3,0,2
24,2,4,1,1,1,3,1,0,1
25,4,4,2,1,1,2,4,0,3
46,1,2,8,1,1,3,3,1,1
34,3,3,6,1,1,3,4,0,2
44,4,4,4,1,1,1,4,0,2
42,4,4,0,0,0,3,4,0,1
27,1,2,4,1,1,1,4,1,1
27,3,3,1,1,0,3,3,0,3
45,4,4,7,1,1,1,4,0,2
17,2,2,0,1,0,3,2,0,3
26,4,4,0,1,1,3,4,0,1
24,2,2,3,1,1,2,4,0,1
38,1,2,12,1,1,2,3,0,1
30,2,3,3,1,1,3,3,0,3
19,4,4,2,1,1,1,4,0,3
28,4,4,1,1,0,1,3,0,1
29,2,4,3,1,1,3,3,0,3
27,3,3,2,1,1,3,4,0,2
32,4,4,2,1,0,1,4,0,2
28,3,3,3,1,0,2,4,0,3
46,1,4,8,1,1,1,4,1,1
45,1,2,1,1,0,3,3,0,1
41,1,4,4,1,1,3,3,0,1
21,2,2,1,1,1,3,2,0,3
35,1,2,0,1,0,4,4,0,1
18,3,3,1,1,1,2,2,0,3
42,4,4,1,1,0,1,4,0,1
28,4,4,0,0,1,1,3,0,1
49,1,2,8,1,1,3,1,1,1
40,4,4,6,0,0,1,4,0,2
38,3,4,7,1,1,3,2,0,3
22,4,4,1,1,0,2,4,0,3
39,4,4,3,1,1,1,4,0,2
22,3,3,2,1,1,2,4,0,1
21,2,2,0,0,1,4,4,0,3
26,4,4,1,1,1,1,3,0,1
20,2,3,1,1,1,2,1,0,3
38,2,4,5,0,1,2,2,0,1
21,2,2,1,1,1,3,2,0,2
25,2,3,2,1,1,2,4,0,3
24,3,3,2,1,1,3,3,0,1
33,3,4,6,1,1,3,2,0,3
24,3,4,5,1,1,1,2,1,2
23,3,4,1,1,1,2,3,0,3
23,4,4,2,1,1,2,4,0,1
27,4,4,2,1,1,1,4,0,3
23,4,4,2,1,0,2,4,0,3
32,3,3,6,1,0,3,3,0,2
38,2,2,6,1,1,3,4,0,1
49,4,4,4,1,1,3,4,0,1
37,3,4,1,1,1,2,4,0,1
21,3,3,1,1,1,3,3,0,3
36,4,4,3,1,1,2,4,0,3
23,4,4,1,1,1,1,2,0,2
34,4,4,2,0,1,1,4,0,1
41,4,4,5,0,1,2,4,0,2
32,4,4,1,0,1,1,4,0,1
43,4,4,5,1,1,1,3,0,1
26,3,4,2,1,1,3,3,0,3
21,2,4,2,1,1,3,1,0,1
48,4,4,7,0,1,1,4,0,2
31,3,4,2,1,1,3,3,0,1
39,4,4,3,0,1,2,4,0,2
26,4,4,1,1,0,1,3,0,2
20,3,4,1,1,1,3,2,0,2
27,2,2,5,1,1,3,3,0,3
35,3,4,4,1,0,1,4,0,3
43,4,4,5,1,0,1,4,0,1
45,4,4,3,0,1,2,4,0,2
