age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
24,3,4,0,1,0,2,3,0,1
25,4,4,1,1,1,1,4,0,3
43,4,4,6,1,1,1,3,0,1
36,4,4,3,0,1,2,4,0,2
48,4,4,4,0,1,1,4,0,1
46,3,4,9,1,1,3,4,0,3
28,4,4,0,0,0,1,4,0,1
42,4,4,3,1,0,1,4,0,2
30,4,4,1,1,0,1,4,0,1
39,4,4,1,1,1,1,4,0,1
24,3,4,2,1,1,2,4,0,1
35,4,4,2,1,0,1,4,0,2
27,2,3,3,1,1,3,4,0,1
20,3,3,2,1,1,2,4,0,3
31,4,4,3,0,0,4,4,0,2
30,1,1,5,1,1,2,2,0,1
36,2,3,2,1,1,3,2,1,1
20,3,4,1,1,1,3,2,0,1
17,4,4,1,1,1,2,4,0,2
34,2,3,3,0,1,3,2,1,3
24,4,4,1,1,1,2,2,0,1
33,4,4,5,1,1,2,4,0,2
27,4,4,2,0,0,2,4,0,3
23,3,3,2,1,1,2,2,0,1
28,3,4,3,1,1,1,4,0,2
30,1,1,7,1,1,2,3,0,1
