,age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
0,39,2,2,9,1,1,2,1,1,1
1,38,4,4,2,1,1,1,4,0,3
2,19,3,3,0,1,0,2,2,0,1
3,31,4,4,4,0,1,2,4,0,3
4,25,3,1,3,0,1,2,2,0,3
5,20,4,3,2,1,1,1,4,0,1
6,31,3,2,6,1,1,3,3,0,2
7,46,3,4,11,1,1,2,4,0,3
8,23,3,2,3,1,1,3,3,0,2
9,29,4,4,1,1,1,1,4,0,2
10,29,3,3,2,1,1,2,2,0,3
11,42,3,3,5,1,1,2,4,0,3
12,34,4,4,9,0,1,2,4,0,2
13,36,2,2,8,1,0,2,4,0,1
14,32,2,2,8,1,1,3,1,0,1
15,45,4,4,1,0,1,2,4,0,1
16,43,1,1,8,1,1,1,4,0,1
17,30,2,2,7,1,1,3,3,0,2
18,32,2,1,7,1,0,2,4,0,2
19,41,1,2,1,1,1,2,2,1,1
20,39,2,4,5,1,0,1,4,0,3
21,35,4,4,1,1,1,1,4,0,1
22,27,4,4,0,1,0,1,4,0,1
23,48,3,4,12,0,1,2,3,0,2
24,30,3,3,4,1,0,3,2,1,3
25,44,4,4,5,1,0,1,3,0,2
26,33,4,2,1,1,0,3,4,0,3
27,25,3,3,2,1,1,2,4,0,3
28,25,2,2,3,1,1,3,3,0,1
29,25,3,3,3,1,1,2,4,0,1
30,38,3,3,1,1,0,3,2,0,1
31,35,4,4,2,1,1,1,2,0,2
32,25,4,4,1,1,1,1,4,0,3
33,38,1,2,3,1,1,3,2,1,1
34,26,4,4,1,0,1,1,4,0,1
35,19,2,3,1,1,1,3,3,0,1
36,45,4,4,3,1,1,1,4,0,2
37,25,1,2,3,1,1,2,3,1,3
38,33,3,3,3,1,1,2,3,0,3
39,47,2,1,8,1,1,3,1,1,1
40,33,3,4,2,1,1,1,4,0,3
41,33,4,4,5,1,1,1,4,0,2
42,34,4,4,2,1,0,1,4,0,2
43,49,2,1,8,0,0,2,4,0,2
44,24,2,2,6,1,1,3,2,0,3
45,44,4,4,4,1,1,1,4,0,2
46,21,4,4,0,1,0,1,4,0,1
47,29,3,4,3,0,1,2,4,0,2
48,26,3,4,1,1,1,1,4,0,3
49,46,3,4,1,1,1,2,4,0,1
50,35,3,3,6,1,1,3,2,0,2
51,37,4,4,5,0,0,2,4,0,2
52,39,3,3,2,1,1,2,4,0,1
53,47,2,3,7,1,1,2,4,0,1
54,37,3,4,7,1,1,2,2,1,1
55,35,2,2,6,1,0,3,2,0,1
56,27,1,2,2,1,1,2,4,1,3
57,40,3,3,2,1,1,1,4,0,3
58,22,2,3,1,1,0,3,2,0,1
59,49,2,2,6,1,1,2,1,1,1
60,43,4,4,3,0,1,1,4,0,3
61,32,4,3,3,1,0,2,4,0,3
62,44,3,3,5,0,0,2,4,0,1
63,41,3,4,1,1,0,2,4,0,1
64,30,2,2,6,1,1,2,1,0,1
65,41,3,4,5,1,1,1,4,0,2
66,42,4,4,8,0,1,2,4,0,2
67,27,4,4,3,1,0,3,4,0,3
68,42,3,4,10,1,0,1,4,0,1
69,43,1,3,2,1,1,2,3,0,1
70,25,1,3,2,1,0,2,3,0,2
71,42,3,3,7,1,1,2,3,0,1
72,28,4,4,3,0,1,2,4,0,3
73,33,3,3,2,0,1,2,4,0,1
74,22,3,3,0,1,1,3,4,0,1
75,25,3,3,3,1,1,2,1,0,3
76,20,3,4,1,0,1,2,4,0,1
77,34,4,4,3,0,0,3,3,0,2
78,26,3,4,2,1,0,2,4,0,2
79,41,3,3,1,1,0,2,4,0,2
80,23,3,3,1,0,0,3,2,0,1
81,26,4,4,1,1,0,2,4,0,1
82,46,3,4,5,1,1,1,4,0,2
83,24,4,4,3,1,0,1,4,0,1
84,28,2,3,2,1,1,3,4,0,1
