age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
34,2,2,4,0,1,3,2,0,3
32,4,4,2,1,1,2,3,0,1
47,2,4,2,1,1,3,2,1,1
37,4,4,3,1,1,3,4,0,2
43,1,2,8,1,0,3,1,0,1
48,4,4,4,0,1,1,4,0,1
47,2,2,4,1,1,3,1,0,1
47,1,3,9,1,0,3,3,0,3
32,2,4,4,1,1,3,2,0,1
35,4,4,2,1,0,1,4,0,2
27,2,2,1,1,0,3,2,1,1
49,1,2,8,1,1,3,1,1,1
29,2,3,2,1,1,3,1,0,1
30,3,3,4,1,0,2,2,0,3
28,1,3,5,1,1,3,4,0,3
32,2,2,8,1,1,2,1,0,3
48,4,4,3,0,1,1,4,0,2
38,2,2,8,1,1,2,2,0,2
21,3,3,0,1,1,2,2,0,1
22,4,3,1,1,1,2,2,0,3
36,4,4,3,1,1,2,4,0,3
23,2,2,2,1,1,3,3,0,1
24,2,4,2,1,1,3,3,0,2
32,3,2,4,1,1,2,2,1,1
28,3,4,0,1,1,3,2,0,1
29,3,3,2,1,1,3,2,0,3
