age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
22,3,4,1,1,1,3,3,0,3
47,1,2,7,1,0,3,2,0,1
37,4,4,3,1,1,1,4,0,2
35,4,4,4,1,1,1,4,0,2
33,4,4,3,1,1,3,3,0,2
40,2,2,6,1,1,2,2,1,1
46,4,4,4,0,1,1,4,0,3
30,4,4,0,0,0,1,3,0,1
19,3,3,1,1,1,2,1,0,3
29,2,3,1,1,1,1,2,0,1
28,4,4,0,0,0,1,4,0,1
42,2,3,2,1,1,1,4,0,1
24,2,2,3,1,1,2,4,0,1
27,3,3,2,1,1,3,4,0,2
32,4,4,2,1,1,2,3,0,1
20,2,3,1,1,1,2,1,0,3
33,2,3,1,1,1,3,4,0,1
26,3,4,4,1,1,2,4,0,3
41,4,4,6,0,1,1,4,0,2
32,4,4,3,1,0,1,4,0,3
41,2,2,5,0,1,2,2,0,1
21,3,3,1,1,1,3,3,0,3
47,4,4,5,1,1,3,2,0,3
17,4,4,1,1,1,2,4,0,2
37,1,2,2,1,1,2,2,1,1
38,4,4,1,1,0,1,4,0,1
