age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
39,3,4,1,0,1,3,4,0,1
41,4,4,7,1,1,2,4,0,2
45,3,4,2,0,1,3,3,0,3
35,2,3,6,1,0,3,2,0,3
33,2,2,7,1,0,2,3,0,3
36,2,3,2,1,1,3,2,1,1
29,3,4,2,1,1,3,4,0,1
45,4,4,4,1,1,1,4,0,2
35,4,4,5,1,0,1,3,0,2
33,2,2,2,1,1,3,1,0,1
41,4,4,4,1,0,1,4,0,2
34,3,4,4,1,1,3,3,0,2
29,3,4,4,1,1,1,4,0,1
23,4,4,0,0,1,2,4,0,1
32,4,4,2,0,0,1,4,0,2
28,4,4,5,1,1,2,1,0,1
31,4,4,3,1,1,4,4,0,3
27,3,4,2,1,0,2,2,0,1
27,4,4,3,1,1,1,4,0,2
32,3,2,5,1,1,3,3,0,3
22,2,4,1,1,1,2,4,0,1
44,2,4,4,1,1,3,3,0,2
25,4,4,2,1,1,3,2,0,1
38,4,4,5,1,1,1,3,0,2
31,3,3,3,1,1,3,1,1,3
44,1,2,2,1,1,2,4,0,1
