age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
35,4,4,3,1,1,1,4,0,3
39,3,4,6,1,1,1,4,0,1
24,3,4,1,1,1,3,4,0,3
29,4,4,2,1,0,1,3,0,2
26,3,4,2,1,1,3,3,0,1
30,1,1,7,1,1,2,3,0,1
34,3,2,8,1,0,2,3,1,1
25,3,3,1,1,1,2,1,0,3
31,4,4,2,1,1,3,2,0,1
33,4,4,4,1,1,1,4,0,2
34,4,4,3,1,1,1,4,0,2
26,3,4,3,1,1,3,2,0,1
33,3,3,6,1,1,3,4,0,2
27,3,2,5,1,1,2,4,0,2
33,2,4,3,1,1,2,4,0,3
30,4,4,1,0,1,2,4,0,2
39,4,4,2,1,0,1,4,0,1
34,2,4,6,1,1,3,3,0,3
19,4,4,1,1,1,1,3,0,3
24,4,4,1,1,1,1,3,0,3
44,4,4,4,1,1,1,4,0,2
35,1,2,6,1,1,2,2,1,3
46,1,4,8,1,1,1,4,1,1
48,4,3,7,1,0,2,4,0,2
40,2,2,8,1,1,1,3,0,1
39,1,2,2,1,0,2,4,0,3
