age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
41,4,3,5,1,1,3,4,0,3
22,1,3,1,0,1,3,4,0,3
32,2,4,4,1,1,3,2,1,1
29,4,4,2,1,0,1,2,0,2
40,4,4,2,1,1,1,4,0,1
38,3,3,-2,1,1,2,4,0,1
41,1,4,5,1,1,1,1,0,3
46,4,3,4,1,1,1,3,0,2
31,2,3,0,1,0,1,2,0,1
36,2,4,1,1,0,2,3,0,2
32,2,4,3,1,1,1,4,0,1
32,3,2,3,1,1,3,3,0,3
38,2,4,3,1,1,3,3,0,1
23,3,4,5,1,1,3,3,0,3
31,4,2,1,1,1,3,3,0,2
27,3,3,1,1,1,2,2,1,1
41,4,4,3,1,0,3,3,0,1
40,2,4,3,1,1,3,2,0,2
24,3,2,5,0,1,3,3,0,2
25,4,4,4,0,1,3,3,0,3
45,3,3,8,1,0,2,3,0,2
31,1,2,1,0,1,3,4,0,1
41,4,4,1,1,1,3,3,0,3
41,2,2,1,0,1,2,2,0,1
29,2,3,4,1,1,3,2,0,3
50,3,3,10,1,1,3,3,0,1
26,3,5,3,1,0,3,3,0,1
20,2,4,1,1,1,4,2,0,2
49,4,3,5,1,0,2,3,0,2
34,4,4,2,0,1,4,4,0,1
18,2,2,3,1,1,3,1,0,3
21,2,3,5,0,0,3,3,0,1
32,3,3,2,1,0,2,3,0,1
27,3,3,2,1,1,2,3,0,3
26,3,4,3,1,1,3,4,0,2
32,4,3,4,1,1,3,4,1,2
20,2,3,1,1,1,3,4,0,3
25,2,3,0,0,1,2,1,0,1
29,3,2,12,1,1,2,2,0,1
44,3,2,6,1,1,3,3,0,2
40,4,4,2,1,0,3,4,0,3
49,4,4,13,1,1,2,3,0,1
32,2,3,2,1,1,2,3,0,3
45,3,4,3,1,1,3,2,0,1
21,2,2,1,1,1,2,1,0,1
44,3,1,3,1,1,1,3,1,1
45,2,3,5,1,1,2,4,0,2
32,3,3,2,1,1,3,3,0,2
26,4,4,1,1,1,1,4,0,1
35,1,4,5,1,0,1,3,0,1
26,2,3,6,1,1,2,2,1,1
25,2,4,0,1,1,3,1,0,1
32,1,3,3,1,1,2,3,1,1
30,4,4,2,1,1,3,4,0,1
26,3,4,8,0,1,1,3,0,2
25,4,4,2,1,1,1,4,0,1
34,4,3,3,1,1,3,2,0,3
42,2,2,3,1,1,3,4,0,3
30,4,3,2,0,0,3,3,0,1
33,2,2,2,1,1,3,1,0,1
24,4,4,1,1,1,3,3,0,1
33,5,3,1,1,0,3,3,0,1
32,3,3,3,0,1,2,3,0,1
34,3,3,3,1,1,3,4,0,1
23,4,4,2,1,1,3,4,0,3
34,3,3,1,1,0,1,4,0,2
21,3,4,1,1,1,2,2,0,1
21,3,3,3,1,1,3,3,0,1
28,3,2,3,1,1,1,1,0,2
29,2,4,2,1,1,1,3,0,1
32,2,2,7,0,1,4,3,0,1
19,3,3,2,1,0,3,4,0,2
33,4,4,11,1,1,2,4,0,2
23,2,4,2,1,1,3,1,0,1
22,4,3,5,1,1,2,2,0,1
17,2,2,3,1,1,3,1,0,1
19,3,4,12,1,1,4,4,0,1
29,3,3,16,1,1,2,3,0,3
47,4,2,1,1,1,1,4,0,1
45,2,3,6,0,1,2,4,0,2
51,3,3,7,0,1,3,3,1,1
23,2,1,5,1,0,3,3,1,3
25,3,4,1,1,1,3,3,0,1
29,3,3,3,0,0,3,4,0,1
27,3,4,2,1,1,3,4,0,1
47,4,1,1,0,1,3,2,0,2
31,2,2,3,1,1,2,1,1,1
32,2,3,2,0,1,3,2,0,2
32,2,4,3,1,1,3,4,0,1
19,2,4,2,1,1,1,1,1,1
34,4,4,2,1,0,1,4,0,2
20,2,1,2,1,1,3,3,0,1
33,2,2,7,1,1,3,1,1,1
41,3,4,3,0,1,1,2,0,1
32,2,4,4,1,0,3,3,0,3
23,4,3,8,0,1,3,4,0,2
48,4,4,5,1,1,1,4,0,3
14,4,2,2,1,0,3,2,0,1
44,4,4,6,1,0,2,2,0,1
24,2,3,3,1,0,3,2,1,2
48,2,3,0,1,0,3,3,0,1
30,3,4,3,1,1,2,4,0,1
32,4,3,2,0,1,1,4,0,1
