age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
25,3,2,6,1,0,3,3,0,1
32,4,4,0,1,1,1,3,0,2
34,3,3,1,1,1,3,4,0,2
33,2,3,1,1,0,2,4,1,2
24,1,2,5,1,1,2,2,0,1
39,2,4,1,1,1,2,4,0,3
33,2,4,4,1,1,3,3,0,3
32,4,3,2,1,1,3,4,0,1
21,3,3,0,1,0,4,2,0,3
35,4,2,1,1,1,3,3,1,1
30,4,2,1,1,1,4,4,0,1
22,3,4,2,1,1,1,3,0,1
36,4,4,3,0,0,3,3,0,3
33,4,4,4,1,1,3,3,0,3
42,4,3,2,1,0,3,4,0,2
32,4,4,3,1,1,3,4,0,2
30,2,2,2,1,1,2,3,0,1
20,3,3,1,1,1,3,3,0,3
27,3,4,4,1,1,3,3,0,3
30,4,4,1,1,1,1,4,0,1
30,3,4,2,1,1,2,2,0,1
42,2,4,6,1,1,3,3,0,2
29,4,3,3,1,0,2,4,1,1
29,4,4,1,1,1,1,1,0,1
26,4,2,4,1,1,1,3,0,2
28,4,4,3,0,1,3,6,0,2
