age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
38,2,3,4,1,1,1,2,0,2
39,1,2,2,1,1,3,1,1,1
30,2,3,7,1,1,3,3,0,3
20,3,4,1,1,1,3,2,0,2
27,3,3,1,1,0,3,4,0,2
48,3,4,11,1,1,1,4,0,1
32,2,4,5,1,1,2,3,0,1
32,3,4,5,0,1,1,4,0,3
42,1,4,11,0,1,2,2,1,1
29,3,3,4,1,1,3,4,0,3
48,4,4,4,0,1,1,4,0,2
42,2,2,3,1,1,3,4,0,1
49,4,4,1,1,1,3,4,0,1
38,4,4,6,1,1,3,3,0,2
38,3,3,5,1,1,1,4,0,1
28,4,4,1,0,1,1,3,0,1
41,4,4,3,1,0,2,3,0,2
34,3,3,6,1,1,1,4,0,3
34,2,4,6,1,0,3,4,0,1
32,3,3,7,1,0,2,3,0,1
40,4,4,2,0,0,1,4,0,3
43,2,4,13,1,1,2,3,0,2
36,4,4,2,1,1,2,4,0,2
37,3,3,11,1,1,1,2,0,3
22,2,2,2,1,1,3,1,0,1
26,4,4,4,1,1,3,4,0,3
