age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
26,1,2,3,1,0,3,2,0,3
36,2,3,6,1,1,2,4,0,3
21,2,1,3,1,0,3,1,1,3
24,4,3,3,1,1,3,3,0,3
36,4,4,3,1,1,1,4,0,3
48,2,1,3,1,0,4,3,0,1
43,4,4,3,0,1,2,4,0,1
49,3,3,11,1,1,1,4,0,2
47,3,3,2,1,1,2,4,0,1
22,3,3,2,1,1,3,4,0,1
29,4,4,2,1,0,1,3,0,2
47,1,2,2,1,1,2,3,1,1
19,4,4,1,1,1,1,3,0,1
43,4,4,6,1,1,1,3,0,1
44,4,4,5,1,1,3,4,0,3
39,3,4,2,1,1,1,3,0,3
16,3,4,1,1,1,3,3,0,1
30,3,4,5,1,1,1,4,0,1
21,3,2,1,1,1,3,1,1,3
26,2,3,2,1,1,3,3,0,3
22,3,2,2,1,1,2,1,0,3
17,3,4,1,1,1,3,3,0,3
21,3,4,0,1,1,1,3,0,1
37,2,3,4,1,1,2,3,0,1
34,3,4,2,0,1,2,3,0,2
30,2,3,5,1,1,3,1,1,2
