age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
32,4,4,4,1,0,1,4,0,3
34,4,4,4,1,1,2,4,0,2
28,3,4,1,1,1,3,4,0,1
35,1,2,9,1,0,3,1,0,2
29,3,4,3,1,1,1,3,0,2
44,4,4,5,1,0,1,4,0,3
24,4,4,0,1,0,2,2,0,1
22,4,4,0,1,1,3,2,0,1
42,3,3,4,0,1,3,4,0,2
24,4,4,2,1,0,1,3,0,2
22,1,2,2,1,1,3,4,0,3
25,2,4,3,1,1,1,3,0,3
16,2,4,1,1,1,3,4,0,1
32,2,4,2,1,1,3,3,0,1
37,4,4,4,1,1,1,4,0,2
31,3,4,5,1,1,3,1,0,3
26,4,4,4,1,1,3,4,0,3
22,4,4,1,1,1,1,3,0,2
32,3,2,5,1,1,3,3,0,3
21,2,3,0,1,1,3,4,0,1
34,2,4,6,1,0,3,4,0,1
48,4,4,6,0,1,2,4,0,2
23,4,3,2,1,0,2,3,0,3
42,3,3,10,1,1,3,3,0,1
46,4,4,4,1,1,1,4,0,2
25,4,4,1,0,1,1,4,0,3
39,3,4,3,1,1,1,4,0,1
26,4,4,1,1,1,1,4,0,1
42,4,4,0,0,0,3,4,0,1
42,3,4,10,1,0,3,2,0,1
30,1,3,2,1,1,3,4,0,3
22,2,1,0,1,1,2,2,0,1
28,4,4,4,1,1,2,3,0,3
21,3,3,1,1,1,3,3,0,3
20,2,3,1,1,1,3,4,0,1
37,1,2,2,1,1,2,2,1,1
18,3,4,1,1,1,3,3,0,1
38,1,2,8,1,1,3,3,1,1
47,2,3,5,1,1,1,1,0,1
44,2,3,1,0,1,2,4,0,2
34,3,4,3,0,0,3,4,0,3
25,3,3,4,1,1,3,2,0,1
33,2,3,7,1,0,3,1,0,3
32,3,3,4,1,0,3,3,0,2
33,2,3,1,1,1,3,4,0,1
49,4,4,6,0,0,1,4,0,1
28,2,3,6,1,1,2,4,0,3
19,3,4,1,1,1,2,3,0,1
45,3,4,6,1,1,2,4,0,1
20,2,3,1,1,1,2,3,0,1
25,3,3,2,1,1,2,3,0,3
38,2,2,6,1,1,3,4,0,1
