age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
18,3,3,1,1,1,2,2,0,3
36,4,4,4,1,1,1,4,0,1
36,3,3,4,1,1,1,3,0,2
43,1,2,8,1,1,2,4,0,1
44,3,4,2,1,1,1,4,1,1
27,4,4,2,1,1,3,4,0,3
41,4,3,5,1,0,3,4,0,3
30,1,1,7,1,1,2,3,0,1
30,2,2,4,1,1,2,1,0,3
22,2,3,1,1,1,3,3,0,1
25,2,3,2,1,1,3,1,0,3
31,4,4,3,1,0,2,3,0,1
24,4,4,1,1,1,2,3,0,3
33,3,3,5,1,1,3,4,0,2
49,2,3,4,1,1,2,3,0,1
23,4,4,2,1,1,3,4,0,3
30,1,3,4,1,1,3,4,0,3
21,3,4,3,1,1,1,4,0,2
22,2,4,1,1,1,3,4,0,1
25,4,4,2,0,1,1,3,0,2
23,2,4,2,1,1,1,4,0,1
44,3,4,1,1,1,1,3,0,1
22,3,3,2,1,1,2,4,0,1
31,3,3,1,1,0,3,4,0,1
36,4,4,3,0,0,2,4,0,3
49,2,3,0,1,1,1,2,0,1
