age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
48,3,4,8,1,0,1,4,0,3
22,4,4,1,1,1,2,4,0,3
34,4,4,2,1,0,1,3,0,1
34,2,2,9,1,0,2,3,0,1
46,1,2,3,1,1,2,1,1,1
24,2,2,2,1,1,3,4,0,3
22,2,2,2,1,1,3,1,0,1
22,2,2,2,1,1,3,1,0,1
32,2,3,5,1,0,2,3,0,3
34,2,2,9,1,0,2,3,0,1
42,3,3,3,1,0,2,4,0,1
36,4,4,3,0,0,2,4,0,3
26,4,4,3,1,1,3,4,0,3
32,2,3,5,1,0,2,3,0,3
42,2,3,7,1,1,3,4,0,2
41,4,4,7,1,1,2,4,0,2
37,2,3,5,0,0,2,4,0,1
36,1,3,6,1,1,3,2,0,3
31,3,4,0,1,0,2,3,0,1
34,4,4,2,1,0,1,3,0,1
24,2,4,1,1,1,3,1,0,1
42,4,4,6,1,1,1,3,0,2
24,2,2,2,1,1,3,4,0,3
37,2,3,5,0,0,2,4,0,1
48,3,4,8,1,0,1,4,0,3
24,2,4,1,1,1,3,1,0,1
