age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
21,3,4,0,1,1,1,3,0,1
32,4,4,3,0,1,3,3,0,2
28,4,4,1,1,1,2,4,0,3
38,3,3,5,1,1,1,4,0,1
32,4,4,3,0,1,3,3,0,2
27,3,4,4,1,1,3,4,0,3
33,3,4,4,1,0,2,4,0,3
42,1,3,12,1,1,2,4,0,1
40,3,4,6,1,1,1,3,0,3
19,4,4,1,1,1,2,3,0,3
37,2,3,6,1,1,3,4,0,3
42,4,4,4,1,1,3,4,0,2
43,4,4,5,1,1,1,4,0,3
28,4,4,1,0,1,2,4,0,1
21,3,3,1,1,1,3,2,0,3
46,1,2,7,1,1,3,1,1,1
43,4,4,5,1,1,1,4,0,3
38,4,4,2,1,1,3,4,0,3
38,4,4,2,1,1,3,4,0,3
35,4,4,2,0,1,3,4,0,1
19,4,4,1,1,1,2,3,0,3
42,1,3,12,1,1,2,4,0,1
25,3,3,3,1,1,3,3,0,3
24,3,4,2,1,1,2,4,0,1
40,3,4,6,1,1,1,3,0,3
25,3,3,3,1,1,3,3,0,3
