age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
26,4,4,2,1,0,3,3,0,3
34,3,4,3,0,1,1,4,0,2
44,1,4,9,1,1,1,2,0,1
26,3,2,5,1,1,2,2,0,3
27,4,4,3,1,1,1,4,0,1
34,4,4,3,0,1,1,2,0,1
25,3,3,1,1,0,2,4,0,1
35,2,2,6,1,1,3,4,0,2
28,3,4,1,0,1,2,2,0,1
27,4,4,1,1,1,1,4,0,2
32,4,4,3,1,0,1,4,0,3
32,4,4,4,1,1,2,3,0,2
31,4,4,0,1,0,1,4,0,1
49,1,2,8,1,1,3,1,1,1
19,4,4,0,0,1,3,4,0,1
30,3,4,2,1,1,1,2,0,3
25,2,2,2,1,1,3,1,0,1
32,2,2,2,1,1,2,4,0,1
24,4,4,1,1,1,3,2,0,2
42,2,2,3,1,1,3,4,0,1
28,4,4,2,0,1,2,4,0,3
26,2,3,2,1,1,3,3,0,3
30,2,4,4,1,0,1,4,0,1
23,4,4,3,1,1,3,3,0,3
25,3,4,1,1,1,2,1,0,1
31,2,2,4,1,1,3,3,0,3
24,2,2,3,1,1,2,4,0,1
25,2,3,1,1,1,3,1,0,3
48,1,1,6,1,1,2,3,1,1
49,4,4,6,1,1,1,2,0,1
31,2,2,4,1,1,3,3,0,1
48,1,3,5,1,1,3,2,0,1
34,4,4,3,1,1,1,4,0,3
40,4,4,2,0,0,1,4,0,3
21,1,3,1,1,1,3,3,1,3
19,3,3,1,1,1,2,4,0,1
40,3,4,2,0,1,3,4,0,2
43,4,4,6,1,1,1,3,0,1
32,3,4,5,0,1,3,4,0,3
40,1,1,0,1,1,3,2,0,1
29,3,3,3,1,1,2,1,0,3
39,4,3,1,1,0,2,2,0,3
21,4,4,1,0,1,2,4,0,3
39,3,4,6,1,1,1,4,0,1
32,2,4,5,1,1,2,3,0,1
22,3,4,2,1,1,2,3,0,1
41,4,4,2,1,1,1,4,0,1
38,3,3,4,0,0,3,2,1,1
23,2,4,4,1,1,3,3,0,1
20,3,4,0,1,1,3,3,0,1
21,3,3,1,1,1,2,2,0,3
25,2,3,4,1,1,3,3,0,3
