age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
16,3,3,1,1,1,3,4,0,1
40,2,4,5,0,0,3,4,0,2
32,2,2,3,0,1,3,3,0,1
19,2,4,9,1,1,2,3,0,2
33,2,4,2,1,1,3,4,0,3
41,2,2,5,1,1,2,2,0,1
30,2,1,3,1,1,2,1,0,2
30,2,2,2,1,1,3,1,0,3
29,2,3,2,1,1,3,3,0,3
48,3,4,3,1,1,2,4,0,1
22,3,4,11,1,0,3,5,0,3
33,2,1,1,1,1,1,4,0,3
18,2,4,2,1,1,4,3,0,1
39,4,4,4,0,1,3,4,0,3
27,4,4,2,0,1,2,4,0,1
17,4,4,1,1,1,2,4,0,1
41,2,2,1,1,1,2,4,1,3
24,3,2,2,1,1,3,4,0,3
32,2,4,10,0,1,3,3,0,2
25,4,4,1,1,0,1,2,1,2
20,3,4,9,0,1,2,3,0,1
29,3,3,12,1,0,3,4,0,3
32,1,3,3,1,1,3,2,0,1
36,3,3,1,0,0,3,2,1,1
22,4,4,5,1,1,3,3,0,1
34,4,4,3,0,0,1,1,1,1
43,2,4,6,1,1,1,1,0,1
29,1,3,5,1,1,3,4,0,1
37,4,4,5,1,1,3,3,1,2
32,4,4,3,1,1,2,4,0,1
35,2,3,0,1,1,2,4,0,1
35,4,3,0,0,0,2,4,1,1
23,4,3,1,1,1,2,2,0,1
32,3,2,8,1,1,3,4,0,1
20,4,3,1,1,1,3,3,0,2
32,2,3,1,1,1,2,2,0,1
37,2,3,3,0,1,3,4,0,3
30,1,2,4,1,0,3,3,0,1
45,4,2,7,1,1,3,4,1,1
22,3,4,3,1,1,3,3,0,2
32,2,4,4,0,1,3,4,0,2
24,3,3,2,1,1,3,3,0,2
19,4,4,3,1,1,3,3,0,1
44,4,3,7,1,1,2,4,0,2
37,1,3,4,1,1,1,4,0,3
36,2,3,7,1,1,1,3,0,1
36,4,4,3,1,1,3,4,0,1
15,4,3,11,1,1,2,3,0,1
28,2,4,0,1,1,3,2,0,3
28,1,4,4,1,1,3,3,0,1
27,1,4,3,1,0,3,1,0,1
24,2,1,5,1,1,3,3,0,2
