age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
22,1,2,2,1,1,3,4,0,3
29,4,4,1,1,1,1,3,0,1
32,4,4,4,0,0,2,4,0,2
34,2,3,3,0,1,3,2,1,3
28,4,4,3,0,0,1,4,0,1
39,4,4,4,1,0,1,4,0,2
22,3,3,2,1,1,3,4,0,1
44,4,4,6,0,1,1,3,0,2
31,4,4,3,1,1,1,4,0,3
31,1,1,6,1,1,3,2,0,1
35,4,4,4,0,1,3,3,0,2
41,4,4,8,1,1,1,4,0,3
21,2,3,0,1,1,3,4,0,1
22,4,4,1,1,1,2,3,0,3
29,4,4,3,1,1,1,4,0,2
29,3,4,4,1,1,1,4,0,1
37,4,4,4,1,1,3,2,0,3
38,2,2,6,1,1,3,4,0,1
27,2,3,2,1,1,3,3,0,1
43,1,3,5,1,0,3,2,0,1
23,4,4,2,1,1,2,4,0,1
28,2,4,4,1,1,3,4,0,3
40,4,4,4,1,1,1,3,0,2
26,2,4,2,1,1,1,4,0,2
35,4,4,2,1,0,1,4,0,2
30,3,3,3,1,0,3,2,0,3
