age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
24,2,3,2,1,1,2,1,0,3
44,4,4,5,1,1,3,4,0,3
31,3,2,1,1,1,3,4,0,1
35,4,4,3,1,1,1,4,0,3
37,4,4,3,1,1,3,4,0,2
28,4,4,1,1,1,1,3,0,3
37,4,3,8,1,1,1,4,0,2
37,4,4,3,1,1,3,4,0,2
23,4,4,2,1,1,2,4,0,1
36,2,3,7,1,1,3,3,0,3
33,4,4,2,0,0,1,3,0,3
41,4,4,6,1,1,1,4,0,2
31,3,2,1,1,1,3,4,0,1
45,2,4,2,1,0,2,4,0,1
44,4,4,6,0,1,1,3,0,2
43,2,4,13,1,1,2,3,0,2
43,1,2,8,1,1,2,4,0,1
43,2,4,13,1,1,2,3,0,2
44,4,4,6,0,1,1,3,0,2
46,4,4,4,0,1,1,4,0,3
38,2,4,5,0,1,2,2,0,1
24,2,3,2,1,1,2,1,0,3
35,2,4,3,0,0,3,4,1,2
36,2,4,2,1,0,2,4,0,1
21,1,3,0,1,0,3,4,1,1
28,4,4,1,1,1,1,3,0,3
