age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
36,3,4,9,1,1,3,4,0,3
47,4,4,4,1,1,1,4,0,1
46,4,4,1,0,1,1,4,0,1
31,4,4,3,0,1,2,4,0,2
19,4,4,0,1,1,3,3,0,1
20,4,4,2,1,1,1,3,0,3
21,3,3,1,1,1,3,2,0,3
40,2,3,5,1,1,3,3,0,3
45,2,3,4,1,0,2,4,0,1
45,3,4,6,1,1,2,4,0,1
34,3,3,6,1,1,3,4,0,2
48,4,4,4,0,1,1,4,0,1
32,4,4,3,0,1,3,3,0,2
47,2,3,4,1,1,2,3,0,1
33,2,3,4,1,1,2,3,0,3
46,4,4,4,1,1,1,4,0,2
32,4,4,2,1,0,3,4,0,2
41,3,4,5,1,1,1,3,0,2
36,3,2,6,1,1,3,2,0,2
27,3,2,5,1,1,2,4,0,2
22,3,3,2,1,1,3,3,0,2
35,1,2,5,1,1,3,3,0,3
28,4,4,4,1,1,2,3,0,3
29,2,3,4,1,1,2,1,0,3
38,4,4,3,0,0,3,3,1,3
22,4,4,2,1,1,3,4,0,3
29,3,3,1,0,0,2,4,0,3
41,1,4,9,1,1,2,1,0,3
24,3,3,1,1,1,3,2,0,3
45,4,4,3,1,1,1,4,0,2
30,4,3,4,1,1,3,3,0,3
21,3,4,1,1,1,2,3,0,1
30,4,4,2,1,1,1,4,0,1
37,4,4,4,0,0,2,4,0,2
36,4,4,3,1,0,1,4,0,2
28,3,4,1,1,1,3,1,1,1
34,2,3,7,1,0,3,3,0,1
21,4,4,1,1,1,1,4,0,2
46,2,2,5,1,1,2,4,0,3
42,4,4,3,0,1,2,4,0,3
23,4,4,0,1,0,1,4,0,1
35,4,4,1,0,1,1,4,0,3
30,2,3,4,1,0,3,2,0,1
32,4,4,3,0,1,1,4,0,3
25,2,3,1,1,1,3,1,0,3
28,4,4,2,0,1,2,4,0,3
45,2,3,6,1,1,3,2,1,1
43,3,4,2,1,0,2,4,0,2
38,4,4,1,1,0,1,4,0,1
28,3,3,4,1,1,3,3,0,3
36,4,4,4,0,1,1,4,0,2
31,4,4,4,1,0,3,4,0,3
