age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
48,4,4,5,1,1,1,4,0,1
36,4,4,3,0,0,2,4,0,3
22,4,4,0,1,1,2,4,0,1
28,4,4,5,1,0,3,4,0,1
42,4,4,3,1,0,1,4,0,2
35,3,4,4,1,1,1,4,0,3
45,3,3,7,1,1,3,4,0,2
25,4,4,2,1,1,1,3,0,3
36,4,4,3,0,1,3,4,0,3
22,3,3,1,1,1,3,2,0,3
22,2,4,1,1,1,2,4,0,1
40,2,3,5,1,1,3,3,0,3
37,4,4,3,1,1,2,4,0,3
37,1,2,2,1,1,2,2,1,1
33,2,3,1,1,1,3,4,0,1
40,3,3,1,0,1,3,4,0,1
44,3,4,4,1,0,1,3,0,1
41,3,4,5,1,1,1,3,0,2
33,3,3,4,1,0,2,2,0,3
22,4,4,3,1,1,3,2,0,3
35,4,4,3,1,1,1,4,0,1
27,2,3,5,1,1,2,1,0,1
23,4,4,2,1,0,3,3,0,1
45,2,2,7,1,1,3,1,1,1
33,4,4,3,1,1,3,3,0,2
43,2,3,7,1,1,3,4,0,1
