age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
24,4,4,1,0,1,2,3,0,2
21,3,3,1,1,1,3,1,0,3
41,4,3,5,1,0,3,4,0,3
37,2,4,4,1,0,2,3,0,3
47,3,2,5,1,1,4,4,0,1
33,3,4,5,0,1,3,3,0,2
20,4,3,1,1,1,3,4,0,3
34,3,4,3,0,0,3,4,0,3
27,2,2,3,1,1,2,2,1,3
30,2,2,2,1,1,3,2,0,3
22,2,1,0,1,1,3,2,0,1
40,4,4,5,1,1,1,3,0,2
42,2,4,6,1,1,2,4,0,3
47,3,2,5,1,1,4,4,0,1
33,4,4,2,1,1,1,4,0,1
22,2,1,0,1,1,3,2,0,1
44,1,2,2,1,1,3,1,0,1
29,4,4,1,1,1,1,3,0,1
47,2,2,4,1,1,3,1,0,1
38,4,4,2,1,1,1,4,0,2
25,4,4,2,1,1,1,3,0,3
32,4,4,2,1,1,1,4,0,2
37,3,4,7,1,1,2,1,0,1
32,4,4,2,0,0,1,4,0,2
44,1,2,2,1,1,3,1,0,1
24,1,2,3,1,1,3,2,0,3
27,3,4,2,1,1,3,2,0,3
35,2,4,3,0,0,3,4,1,2
37,2,4,4,1,0,2,3,0,3
42,3,2,9,1,1,3,3,0,1
35,4,4,5,1,1,1,4,0,1
45,2,3,3,0,0,2,4,0,3
25,4,4,2,1,1,1,3,0,3
35,2,4,3,0,0,3,4,1,2
20,3,4,2,1,1,1,3,0,3
41,4,3,5,1,0,3,4,0,3
40,2,2,4,0,0,2,4,0,3
39,4,4,3,1,1,1,4,0,2
23,2,3,2,1,0,3,2,0,3
38,1,2,8,1,1,3,3,1,1
37,3,4,7,1,1,2,1,0,1
20,3,4,2,1,1,1,3,0,3
27,3,4,2,1,1,3,2,0,3
22,4,4,2,1,1,1,3,0,1
27,2,2,3,1,1,2,2,1,3
33,3,4,5,0,1,3,3,0,2
26,2,3,3,1,1,3,4,0,1
42,1,4,11,0,1,2,2,1,1
34,3,4,3,0,0,3,4,0,3
33,2,3,5,1,0,2,1,0,2
21,3,3,1,1,1,3,1,0,3
47,2,2,4,1,1,3,1,0,1
