,age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
0,30,1,1,3,1,0,4,3,1,3
1,49,1,4,2,1,1,1,3,0,1
2,25,3,3,0,1,1,3,2,1,1
3,24,3,3,3,1,1,3,3,0,3
4,27,3,3,1,1,1,3,3,0,3
5,34,3,4,6,1,1,2,2,0,1
6,29,3,4,1,1,0,1,4,0,1
7,42,1,4,5,1,1,1,4,0,1
8,41,1,1,2,1,1,3,3,0,1
9,21,2,2,2,1,1,2,1,0,1
10,26,2,1,1,1,1,3,4,0,1
11,34,4,4,5,0,1,1,4,0,2
12,37,2,4,4,0,0,1,4,0,1
13,39,2,3,2,1,1,2,4,0,1
14,42,2,4,4,1,1,3,4,0,2
15,46,1,3,8,1,1,3,3,0,1
16,18,3,4,1,1,1,2,1,0,1
17,36,3,3,3,0,1,2,4,0,3
18,32,4,4,4,0,1,1,4,0,2
19,25,3,3,2,1,1,3,3,0,1
20,18,2,2,1,1,1,2,2,0,3
21,38,2,4,6,1,1,4,4,0,3
22,21,2,2,3,1,1,3,1,0,3
23,25,2,3,2,1,0,3,1,0,1
24,35,4,4,2,0,0,3,4,0,3
25,27,2,3,2,1,1,3,3,0,1
26,29,3,4,5,1,1,1,2,1,3
27,25,4,4,1,1,1,1,4,0,3
28,31,3,3,8,1,1,3,1,0,1
29,22,4,4,1,1,1,1,4,0,1
30,40,3,3,5,1,1,4,3,0,1
31,44,4,4,5,1,0,1,2,0,2
32,29,3,4,1,0,1,3,4,0,2
33,31,4,4,4,0,1,1,4,0,3
34,36,2,3,4,1,1,3,4,0,1
35,35,2,3,5,1,1,4,2,0,3
36,22,2,4,1,1,1,3,2,0,3
37,22,4,4,1,1,1,1,4,0,2
38,25,4,4,1,1,1,1,4,0,1
39,24,3,4,2,1,1,3,1,0,3
40,26,2,2,1,1,1,3,2,0,1
41,45,1,2,8,1,1,2,1,0,1
42,32,4,4,4,1,1,3,3,0,3
43,32,1,3,8,1,1,2,3,1,1
44,26,2,3,3,1,0,3,2,0,3
45,46,4,4,4,0,0,1,4,0,3
46,36,4,4,3,0,1,1,4,0,3
