age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
34,1,4,4,1,1,3,4,1,3
17,4,4,1,1,1,2,4,0,2
35,2,3,8,1,1,3,3,1,1
23,3,2,0,1,1,2,2,0,1
35,1,3,7,1,0,2,3,1,2
22,2,3,1,1,1,2,1,0,1
28,3,3,3,1,0,2,4,0,3
37,2,3,4,1,1,2,3,0,1
30,2,3,4,1,0,3,2,0,1
27,2,2,1,1,0,3,2,1,1
31,4,4,0,0,0,2,4,0,1
47,4,4,5,1,1,3,2,0,3
40,2,4,8,1,1,3,3,0,1
29,3,4,3,1,1,3,2,0,3
47,2,3,5,1,1,1,1,0,1
30,4,4,2,0,0,1,4,0,2
33,4,4,2,1,1,1,3,0,1
44,4,4,5,0,1,2,4,0,1
33,4,4,3,1,1,3,3,0,2
28,2,3,1,1,1,3,1,0,1
44,3,4,6,1,1,3,2,0,2
30,2,2,4,1,1,2,4,0,3
43,1,3,2,1,0,2,2,1,1
22,4,4,1,1,1,2,4,0,3
19,3,3,1,1,1,2,4,0,1
36,4,4,4,0,1,1,4,0,2
30,3,4,4,0,1,2,3,0,1
27,2,4,4,1,1,1,4,0,1
49,4,3,5,1,1,2,3,0,1
27,2,4,4,1,1,2,1,0,3
34,3,3,6,1,1,2,3,0,1
25,2,3,2,1,1,3,1,0,3
30,3,4,3,1,1,2,3,0,3
37,4,4,1,1,1,1,4,0,1
43,1,2,8,1,1,2,4,0,1
39,4,4,3,1,0,1,4,0,3
34,4,4,4,1,1,2,3,0,1
33,4,4,1,0,0,3,4,0,1
49,2,3,0,1,1,1,2,0,1
28,1,4,0,1,0,4,1,0,1
38,3,3,7,1,1,3,1,0,1
24,2,2,3,1,0,2,1,0,1
38,1,2,12,1,1,2,3,0,1
33,4,4,3,1,1,1,4,0,1
22,2,4,1,1,1,3,3,0,3
33,2,4,3,1,1,3,4,0,3
24,4,4,1,1,0,1,3,0,1
26,3,4,3,1,1,3,3,0,3
29,3,3,1,0,0,2,4,0,3
34,4,4,2,1,0,1,4,0,1
22,4,4,1,1,1,1,3,0,2
29,4,3,4,1,0,3,2,0,2
24,2,3,1,1,1,3,3,0,1
29,4,4,3,1,0,3,3,0,2
28,4,4,1,0,0,2,4,0,3
44,3,4,4,1,0,1,3,0,1
44,1,1,11,1,1,4,1,1,1
42,4,4,3,1,0,1,4,0,1
28,4,3,2,1,1,3,2,0,3
33,4,4,3,1,1,1,4,0,3
40,3,3,4,1,1,2,2,0,1
23,2,2,2,1,1,3,3,0,1
24,3,4,4,1,1,3,1,0,3
21,2,3,1,1,0,3,2,0,3
21,4,4,1,1,1,3,3,0,1
44,3,4,6,1,1,3,4,0,1
28,4,4,2,0,1,2,4,0,3
18,2,3,1,1,1,2,3,0,1
41,3,4,5,1,1,1,3,0,2
41,1,3,10,1,1,2,3,1,1
35,3,4,5,1,1,1,4,0,3
44,2,2,1,1,0,3,2,0,1
29,3,4,3,1,1,1,3,0,2
25,2,3,0,1,1,2,4,0,1
44,2,3,1,0,1,2,4,0,2
29,4,2,0,1,0,2,2,0,1
35,3,4,5,1,1,1,4,0,3
32,1,3,4,1,1,3,3,0,3
24,3,4,2,1,1,3,3,0,3
23,3,3,6,1,1,3,3,0,1
32,3,2,5,1,1,3,3,0,3
23,2,4,2,1,1,3,3,0,1
31,2,2,8,1,1,2,2,1,1
48,2,4,2,1,1,1,3,0,1
47,1,2,4,1,1,2,2,0,1
40,2,2,8,1,1,1,3,0,1
28,3,4,2,0,1,3,3,0,2
36,4,4,3,1,0,2,4,0,2
26,4,4,1,1,0,1,4,0,1
27,2,4,3,1,1,4,4,0,3
25,2,2,3,1,1,3,3,0,1
34,4,4,3,1,1,1,4,0,2
45,3,3,6,0,1,2,4,0,2
35,3,4,5,1,0,2,2,0,1
29,4,4,3,1,0,1,4,0,3
30,2,2,7,1,1,3,4,0,2
35,4,4,4,0,1,3,3,0,2
28,4,4,1,1,1,1,3,0,3
34,2,3,7,1,0,3,3,0,1
25,4,4,2,1,1,3,3,0,3
24,4,4,1,1,1,1,4,0,3
28,3,4,0,1,0,3,4,0,1
29,2,3,5,1,1,2,4,0,3
