age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
34,4,4,5,1,1,3,4,0,2
38,4,4,2,1,1,3,4,0,3
35,4,4,5,0,0,1,4,0,2
44,3,4,2,1,1,1,4,1,1
32,2,4,0,1,0,3,4,0,1
44,3,4,4,1,0,1,3,0,1
38,3,4,2,0,1,2,4,0,1
35,1,2,5,1,1,2,2,1,3
25,3,4,2,1,0,2,4,0,3
41,4,4,4,1,1,1,4,0,2
28,3,4,5,1,1,2,4,0,3
37,3,4,4,1,0,2,4,0,1
44,4,4,3,1,1,1,4,0,2
38,2,2,10,1,1,3,2,0,1
33,3,4,3,0,1,2,4,0,2
45,1,3,1,1,1,2,3,1,1
33,3,4,5,0,1,3,3,0,2
23,4,3,1,1,1,2,2,0,3
29,4,4,3,1,1,1,4,0,3
33,4,4,3,1,1,1,4,0,1
35,4,4,5,1,1,1,4,0,2
35,4,4,2,1,0,1,4,0,2
23,4,4,2,1,0,3,3,0,1
43,3,3,6,1,0,3,2,0,2
40,3,4,8,1,1,3,3,0,1
35,4,4,4,0,1,3,3,0,2
