age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
26,4,4,2,1,1,4,4,0,3
21,2,4,3,1,1,3,2,0,1
45,4,3,3,0,1,1,3,0,2
23,2,4,4,1,1,3,4,0,1
43,3,2,2,1,1,2,1,0,1
21,0,3,0,1,1,3,4,1,1
47,1,2,0,1,1,2,4,0,1
38,3,2,2,1,1,3,3,0,1
34,4,3,6,1,1,3,4,0,1
32,2,4,3,1,1,3,3,0,3
34,2,3,2,1,0,1,1,0,3
32,1,2,0,0,0,3,3,0,1
43,4,4,3,0,1,1,4,0,1
25,3,3,3,1,1,2,3,0,2
37,4,4,2,0,1,1,4,0,1
29,3,3,3,1,1,2,4,0,3
32,4,3,3,1,1,4,4,0,1
46,3,1,5,1,1,3,2,0,1
27,1,4,3,1,1,3,4,0,2
26,2,4,3,1,1,1,3,0,3
32,4,4,9,1,0,1,2,1,3
29,4,3,3,1,1,1,3,0,3
30,3,4,8,0,0,3,3,0,3
48,4,3,2,1,1,3,4,0,3
38,1,2,12,1,0,3,1,0,3
37,4,3,1,1,0,3,3,0,3
