age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
20,2,3,3,1,1,3,4,0,1
47,4,4,1,1,1,1,4,0,1
25,3,3,3,1,1,2,1,0,3
45,1,2,6,1,1,3,3,1,1
32,2,4,3,1,1,3,4,0,3
23,3,2,1,1,1,3,3,0,3
25,2,3,0,1,1,2,4,0,1
44,1,4,2,1,1,1,3,0,2
27,2,4,1,1,1,3,3,0,3
24,3,3,2,1,1,3,3,0,3
32,4,4,3,0,1,1,4,0,3
40,3,3,3,1,1,3,2,0,1
47,2,3,5,1,1,1,1,0,1
25,3,3,1,1,1,3,1,0,1
43,3,3,6,1,0,3,2,0,2
38,4,4,5,1,1,1,3,0,2
24,1,2,3,1,1,3,2,0,3
32,3,3,2,1,0,3,4,0,2
29,2,3,4,1,1,3,2,0,3
48,3,4,3,1,1,2,3,0,3
31,3,2,1,1,1,3,4,0,1
26,2,3,2,1,1,3,3,0,1
36,4,4,3,1,0,1,4,0,2
45,3,3,7,1,1,3,4,0,2
34,4,4,4,1,1,2,3,0,1
29,3,4,2,1,1,3,4,0,1
