age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
46,4,4,4,0,1,1,4,0,3
37,1,2,2,1,1,2,2,1,1
47,4,4,5,1,1,3,2,0,3
42,2,3,2,1,1,1,4,0,1
32,4,4,3,1,0,1,4,0,3
19,3,3,1,1,1,2,1,0,3
32,4,4,2,1,1,2,3,0,1
40,2,2,6,1,1,2,2,1,1
27,3,3,2,1,1,3,4,0,2
28,4,4,0,0,0,1,4,0,1
38,4,4,1,1,0,1,4,0,1
21,3,3,1,1,1,3,3,0,3
33,4,4,3,1,1,3,3,0,2
20,2,3,1,1,1,2,1,0,3
22,3,4,1,1,1,3,3,0,3
33,2,3,1,1,1,3,4,0,1
41,4,4,6,0,1,1,4,0,2
24,2,2,3,1,1,2,4,0,1
35,4,4,4,1,1,1,4,0,2
41,2,2,5,0,1,2,2,0,1
17,4,4,1,1,1,2,4,0,2
37,4,4,3,1,1,1,4,0,2
26,3,4,4,1,1,2,4,0,3
47,1,2,7,1,0,3,2,0,1
29,2,3,1,1,1,1,2,0,1
30,4,4,0,0,0,1,3,0,1
