age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
24,2,4,3,1,1,3,3,0,3
42,1,4,11,0,1,2,2,1,1
20,2,3,3,1,1,3,4,0,1
45,1,3,1,1,1,2,3,1,1
33,3,4,4,1,1,3,3,0,3
45,4,4,1,1,1,1,4,0,1
22,4,4,1,1,1,2,4,0,3
36,4,4,3,0,1,1,3,0,2
21,2,2,1,1,1,4,3,0,3
41,4,4,7,1,1,2,4,0,2
23,3,2,2,1,0,3,2,0,3
36,2,2,5,1,1,3,4,0,3
29,3,4,1,0,1,2,3,0,1
25,2,3,1,1,0,4,4,0,2
28,4,4,1,1,1,2,4,0,3
28,2,3,6,1,1,2,4,0,3
22,4,4,0,1,1,3,2,0,1
30,2,2,4,1,1,2,1,0,3
21,4,4,1,1,1,2,1,0,2
31,4,4,4,1,0,3,4,0,3
28,2,4,0,1,1,3,1,0,1
48,3,4,11,1,1,1,4,0,1
45,4,4,3,1,1,1,4,0,3
39,4,3,1,1,0,2,2,0,3
23,4,4,0,1,0,1,4,0,1
41,4,4,2,1,1,1,4,0,1
22,4,4,1,1,1,1,3,0,2
25,4,4,2,1,1,2,4,0,2
36,4,4,4,0,1,2,4,0,2
27,2,4,1,1,1,3,3,0,3
47,1,2,2,1,1,2,4,0,1
36,2,4,11,1,1,1,4,1,3
38,3,3,4,0,0,3,2,1,1
35,3,2,9,1,0,3,4,0,3
43,3,4,10,1,1,3,3,0,1
41,4,3,5,1,0,3,4,0,3
38,2,2,6,1,1,3,4,0,1
42,2,4,1,1,0,3,3,0,1
32,2,3,4,1,0,2,2,0,3
19,4,4,1,1,1,1,3,0,1
21,3,4,1,1,1,2,3,0,1
20,2,3,3,1,1,3,4,0,1
25,1,2,2,1,1,2,1,0,3
33,4,4,4,1,1,1,4,0,2
20,4,3,1,1,1,3,4,0,3
25,3,4,2,1,0,2,4,0,3
35,2,3,6,1,0,3,2,0,3
29,3,4,3,1,1,3,2,0,3
23,3,4,2,1,0,2,3,0,1
25,4,4,2,1,1,1,2,0,3
22,2,4,2,1,1,3,2,0,3
32,4,4,1,0,1,1,4,0,1
