age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
23,4,4,0,0,1,2,4,0,1
26,2,3,2,1,1,2,3,0,3
44,1,2,2,1,1,2,4,0,1
28,3,4,1,1,1,3,4,0,1
27,4,4,1,1,1,1,4,0,3
29,4,4,3,1,1,3,2,0,2
27,4,4,1,0,1,3,4,0,3
30,2,3,4,1,0,3,2,0,1
42,2,3,2,1,1,1,4,0,1
26,4,4,1,1,0,2,4,0,3
45,2,2,7,1,1,3,1,1,1
26,2,4,0,1,1,3,1,0,1
37,2,3,2,0,0,3,3,0,1
30,4,4,1,0,1,2,4,0,2
44,4,4,3,1,0,1,4,1,1
37,2,3,2,0,0,3,3,0,1
36,4,4,2,1,1,2,4,0,2
37,4,4,5,1,1,3,4,0,2
26,4,4,3,1,1,1,4,0,1
21,3,4,3,1,1,3,1,0,3
25,4,4,0,0,1,2,4,0,1
21,3,4,3,1,1,3,1,0,3
23,4,4,2,1,1,1,4,0,1
26,2,4,0,1,1,4,1,0,1
47,3,4,11,1,0,2,3,0,2
28,3,4,1,1,1,3,4,0,1
22,3,3,2,1,1,3,3,0,2
30,2,3,4,1,0,3,2,0,1
26,4,4,1,0,0,2,4,0,3
26,3,3,3,1,1,3,3,0,3
27,4,4,1,1,1,1,4,0,3
25,4,4,0,0,1,2,4,0,1
41,3,4,3,0,1,2,4,0,1
21,2,2,1,1,1,3,2,0,1
46,1,2,7,1,1,3,1,1,1
25,4,4,3,1,1,1,2,0,1
30,4,4,1,0,1,2,4,0,2
35,4,4,3,1,1,1,4,0,1
26,3,3,2,1,1,1,3,0,2
22,3,4,1,1,1,4,4,0,2
40,2,2,8,1,1,1,3,0,1
26,2,3,2,1,1,2,3,0,3
36,4,4,2,1,1,2,4,0,2
48,2,1,3,1,0,4,3,0,1
37,4,4,3,1,0,1,4,0,3
26,2,4,0,1,1,3,1,0,1
23,4,4,0,0,1,2,4,0,1
31,1,1,6,1,1,3,2,0,1
26,3,3,3,1,1,3,3,0,3
47,3,4,11,1,0,2,3,0,2
26,4,4,1,1,0,2,4,0,3
24,2,3,3,1,1,2,3,0,1
