age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
32,2,3,4,1,0,2,2,0,3
26,3,3,3,1,0,2,4,0,1
20,3,4,1,1,1,2,4,0,2
34,4,4,2,0,1,1,4,0,3
28,2,4,0,1,1,3,1,0,1
32,4,4,3,1,0,1,4,0,3
27,3,3,1,1,0,3,3,0,3
42,4,4,5,0,1,2,4,0,3
21,2,4,2,1,1,3,1,0,1
48,4,4,7,1,0,1,4,0,2
25,2,2,3,1,0,3,1,0,1
24,4,4,1,0,1,2,3,0,2
48,1,3,4,1,1,3,3,1,1
24,2,2,3,1,0,2,1,0,1
47,4,4,2,1,1,1,4,0,1
36,4,4,3,0,1,3,4,0,3
27,3,4,0,1,1,3,3,0,1
38,3,3,5,1,1,1,4,0,1
35,4,4,3,0,1,1,4,0,1
29,2,3,1,1,1,1,2,0,1
24,4,4,1,1,1,2,2,0,1
42,3,4,10,1,0,3,2,0,1
28,2,1,2,1,0,3,3,0,2
26,3,4,1,0,1,2,2,0,1
34,2,3,3,1,0,3,2,0,1
32,2,4,2,1,1,3,3,0,1
