age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
35,3,4,1,0,1,2,3,0,1
32,4,4,2,1,0,3,4,0,2
49,4,4,4,1,1,3,4,0,1
30,1,1,5,1,1,2,2,0,1
41,4,4,4,1,0,1,4,0,2
37,4,4,2,1,1,1,4,0,1
23,1,2,3,1,1,3,2,1,3
30,2,3,1,1,1,2,1,0,1
27,2,4,4,1,1,2,1,0,3
21,2,2,1,1,1,3,2,0,3
23,4,4,2,1,1,3,4,0,3
34,4,4,2,1,0,1,3,0,1
39,3,4,3,1,1,1,4,0,1
42,4,4,1,1,0,1,4,0,1
44,4,4,8,1,1,2,4,0,3
27,4,4,3,1,1,1,4,0,1
47,4,4,4,0,1,2,4,0,2
21,4,4,2,1,1,2,3,0,3
36,3,3,2,1,0,2,4,0,1
35,2,2,6,1,0,2,2,1,3
33,1,2,0,1,0,3,3,0,1
31,3,4,3,0,0,2,4,0,1
33,4,4,2,0,0,1,3,0,2
40,3,3,1,1,0,3,3,0,1
46,4,4,3,0,0,1,4,0,2
31,3,4,2,1,1,1,4,0,1
25,1,2,3,1,1,2,3,0,3
38,4,4,4,0,0,1,2,0,2
48,4,4,7,0,1,1,4,0,2
33,3,4,3,0,1,2,4,0,2
48,4,4,7,1,0,1,4,0,2
39,4,4,2,0,1,1,3,0,3
44,4,4,4,0,1,2,3,0,3
48,1,3,4,1,1,3,4,1,1
47,2,2,4,1,1,3,1,0,1
43,2,3,6,1,0,3,3,0,1
32,2,1,5,1,0,2,2,0,2
44,4,4,3,1,0,1,4,0,2
30,4,4,2,0,0,3,3,0,3
20,3,4,0,1,0,2,4,0,1
31,4,4,0,0,0,2,4,0,1
23,4,4,3,1,1,3,3,0,3
27,4,4,1,1,1,1,4,0,2
32,4,4,3,1,1,1,4,0,3
25,3,4,3,1,1,1,1,0,1
22,4,4,0,1,1,3,2,0,1
29,3,3,6,1,1,3,3,0,3
32,4,4,4,1,0,1,4,0,3
35,4,4,4,1,1,1,4,0,3
34,2,2,8,1,1,2,2,0,2
24,4,4,2,1,0,1,3,0,2
36,2,4,8,1,1,1,4,0,3
