,age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
0,28,3,4,2,1,1,3,3,0,2
1,22,2,3,1,1,1,2,3,0,2
2,21,1,4,0,1,1,3,2,0,1
3,42,4,4,0,0,0,3,4,0,1
4,33,4,4,2,0,1,2,4,0,3
5,42,2,3,2,0,1,3,4,0,1
6,21,4,4,1,1,0,1,4,0,3
7,23,3,4,0,1,1,2,4,0,1
8,23,3,3,1,1,1,2,3,0,2
9,24,4,4,1,1,0,2,4,0,3
10,48,1,3,10,0,1,3,4,1,1
11,38,3,2,6,1,1,3,4,0,2
12,30,4,4,2,0,1,1,4,0,2
13,29,2,3,5,1,1,2,2,0,1
14,37,4,4,3,0,1,1,4,0,2
15,45,4,4,5,1,1,1,4,0,2
16,44,4,4,5,1,1,1,2,0,2
17,37,4,4,3,0,1,1,4,0,3
18,22,3,2,1,1,1,2,3,0,1
19,25,4,4,2,1,1,1,4,0,3
20,25,4,4,4,1,1,1,4,0,2
21,44,4,4,3,1,1,3,3,0,2
22,46,2,2,6,1,1,3,3,0,1
23,40,2,2,8,1,0,3,2,0,1
24,22,3,3,0,1,1,2,4,0,1
25,22,2,2,2,1,1,3,1,0,3
26,16,1,2,1,1,1,3,1,0,3
27,30,3,3,7,1,1,3,1,0,1
28,26,3,4,5,1,1,1,4,0,1
29,16,4,4,3,1,1,3,3,0,2
30,35,2,3,5,1,0,3,4,0,3
31,44,4,4,3,1,1,3,4,0,3
32,22,3,4,0,1,1,1,4,0,1
33,23,2,2,0,1,1,3,3,0,1
34,29,3,3,4,1,1,3,2,0,3
35,34,4,4,4,1,1,1,4,0,2
36,24,2,2,3,1,1,3,3,0,3
37,25,4,4,1,1,1,2,4,0,2
38,43,4,4,5,1,0,1,4,0,2
39,25,2,2,3,1,1,3,3,0,3
40,23,4,4,1,1,1,1,3,0,1
41,45,1,2,2,1,1,3,2,0,1
42,42,2,3,11,1,1,2,4,0,2
43,46,4,4,4,0,1,1,4,0,3
44,41,1,1,5,1,1,4,4,0,2
45,25,3,3,3,1,1,2,3,0,1
46,22,3,4,0,1,1,3,1,1,1
47,18,2,2,1,1,1,2,4,0,3
48,43,4,4,3,0,0,1,4,0,2
49,44,4,4,4,1,1,1,4,0,2
50,32,2,2,6,1,1,3,2,0,3
51,38,1,2,8,1,1,2,3,0,1
52,31,3,4,3,0,1,3,4,0,3
53,28,3,4,1,1,1,1,3,0,3
54,36,4,4,3,0,1,1,4,0,1
55,35,4,4,6,0,1,2,3,0,3
56,45,4,4,3,0,1,2,3,0,1
57,21,3,3,5,1,1,2,2,0,3
58,21,2,2,3,1,1,2,1,0,2
59,40,4,4,4,1,1,1,4,0,2
60,46,2,2,9,1,1,1,3,0,1
61,25,2,3,2,1,1,3,2,0,3
62,25,2,2,3,1,1,3,3,0,3
63,29,4,4,3,1,1,3,4,0,2
64,21,2,2,1,1,1,3,3,0,1
65,19,2,2,1,1,1,2,3,0,1
66,35,2,2,6,1,1,3,3,0,2
67,22,2,4,0,1,0,3,4,0,1
68,44,4,4,5,1,1,1,4,0,2
