age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
23,3,1,3,1,1,2,1,1,1
32,2,2,3,1,1,3,2,0,1
23,2,2,9,0,1,4,4,0,3
39,2,4,3,0,1,2,4,0,1
35,4,3,7,0,0,2,4,0,3
36,2,4,1,1,1,3,1,0,1
27,4,4,3,1,1,1,4,1,1
30,2,4,0,1,1,3,3,0,3
36,1,4,2,1,0,3,2,0,2
21,3,2,3,1,1,3,1,1,3
43,3,4,1,0,1,1,3,0,1
32,3,3,1,0,0,3,3,0,2
41,4,4,3,1,0,3,3,0,1
40,4,4,0,1,1,1,3,0,2
31,3,4,5,1,1,3,4,0,1
22,3,4,3,1,1,2,4,0,3
38,4,3,3,1,1,3,3,0,1
37,1,3,0,1,1,3,1,0,1
32,4,2,3,1,0,1,3,0,1
22,4,4,3,1,1,1,4,0,3
33,2,2,7,1,0,2,1,0,3
20,2,4,0,1,1,3,3,1,1
31,4,4,9,1,1,1,4,0,1
37,2,3,1,0,0,2,4,0,1
47,3,4,0,1,1,3,4,0,3
19,2,4,3,1,1,2,4,0,1
36,2,4,11,0,0,1,4,1,1
32,3,3,3,0,1,3,3,1,1
39,2,4,3,1,1,2,3,0,1
37,3,4,-2,1,1,2,1,0,2
36,4,2,2,1,0,3,3,0,2
25,2,4,3,1,1,2,1,0,3
46,4,3,10,0,1,3,4,1,1
42,5,2,13,1,0,3,4,0,3
32,4,4,3,0,1,1,4,0,3
26,2,3,3,1,1,3,2,0,1
44,2,4,0,1,0,2,4,0,1
42,2,3,4,1,1,4,4,0,2
29,2,4,2,0,1,3,4,0,3
40,2,4,1,1,1,3,3,0,1
33,4,3,2,1,1,2,3,0,3
18,3,1,2,1,1,3,1,0,3
32,4,4,1,1,1,2,4,0,1
24,4,4,3,1,0,3,3,0,2
38,1,3,2,0,1,3,3,0,3
43,3,4,2,0,1,3,3,0,1
22,4,3,3,1,1,1,2,0,2
37,1,2,1,1,1,3,4,1,3
19,4,3,2,1,1,3,3,0,3
47,3,4,5,1,1,1,3,0,1
36,4,3,2,1,1,2,4,0,1
35,2,2,5,1,1,3,3,0,1
