age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
35,1,2,9,0,1,4,4,0,1
32,2,3,9,1,1,2,3,0,1
42,1,4,16,1,1,1,3,1,1
39,3,3,2,1,1,1,1,0,3
25,4,3,6,0,0,2,4,0,3
32,4,4,8,1,1,3,4,0,3
47,1,4,11,1,0,2,3,0,2
27,3,3,1,1,1,3,4,0,1
35,2,3,8,1,1,3,1,0,1
22,3,3,1,1,1,1,4,0,2
36,2,4,11,1,1,3,2,0,1
32,4,4,1,1,0,1,4,0,1
47,4,4,6,1,1,3,4,0,2
31,4,4,3,0,1,2,1,0,3
32,2,4,-1,0,1,3,4,1,1
30,2,4,0,1,1,3,3,0,1
22,4,4,0,1,1,3,4,0,1
22,4,4,0,1,1,2,1,1,1
31,4,4,4,0,1,3,3,1,2
24,3,4,1,1,0,2,1,0,1
23,4,3,3,1,1,3,2,0,3
30,2,3,5,1,0,3,3,0,2
38,4,3,2,1,1,3,1,0,1
48,3,4,3,1,1,3,2,0,1
29,3,2,2,0,1,3,4,0,1
28,1,3,6,1,0,1,4,0,3
22,4,4,3,1,1,2,4,1,3
44,2,3,3,1,1,3,3,0,1
24,3,1,3,0,1,3,2,0,3
20,2,2,4,0,1,3,2,0,3
37,4,3,4,1,1,1,2,0,3
40,3,4,4,0,1,2,2,0,1
47,4,4,4,1,0,3,1,0,2
23,4,2,3,1,1,4,3,0,3
26,1,3,3,0,1,1,3,0,1
27,1,4,6,1,1,3,4,0,3
27,4,4,2,1,1,1,3,0,3
24,3,4,2,1,1,3,3,0,1
24,2,4,4,1,0,4,3,1,3
49,2,3,3,1,0,3,3,0,1
19,3,4,6,1,1,1,3,1,2
26,4,4,1,1,0,1,2,0,1
23,2,3,3,0,1,2,3,0,2
22,3,3,2,1,1,2,1,0,1
33,2,4,3,1,0,3,3,1,1
30,2,5,2,1,0,3,2,0,1
44,2,2,0,1,1,2,4,0,2
37,2,4,0,1,1,2,4,0,1
10,1,3,2,1,1,3,3,1,3
32,3,3,2,1,1,2,2,1,3
43,3,3,2,1,0,3,1,0,1
37,3,2,3,1,1,4,4,0,1
23,2,1,1,1,0,3,3,0,3
37,4,3,3,1,1,3,3,0,3
26,4,4,1,1,1,1,4,0,1
26,1,4,3,1,1,2,1,0,3
38,2,2,1,1,0,2,1,0,3
32,3,4,2,1,0,3,3,0,3
27,3,1,0,1,1,1,3,0,2
23,3,2,10,1,1,3,4,0,1
28,2,3,11,1,0,4,3,0,1
32,2,3,10,1,1,3,3,0,3
25,2,3,3,1,1,2,4,1,3
41,2,3,4,1,0,1,4,0,2
32,1,2,11,1,1,2,3,0,1
45,4,4,4,1,1,3,3,1,2
35,1,2,6,1,0,3,1,1,1
29,4,4,3,1,0,1,3,0,2
32,3,3,1,1,1,3,2,1,1
32,4,4,2,0,1,3,4,0,3
30,4,2,3,0,0,3,4,0,1
33,2,3,5,1,0,3,3,0,3
25,3,4,3,1,0,3,4,0,1
47,4,3,2,1,1,3,3,0,1
42,2,2,4,1,1,3,4,0,1
25,4,3,0,1,0,2,5,0,1
44,4,4,2,0,1,1,4,0,1
39,2,2,5,1,0,3,0,1,1
33,2,2,2,1,1,3,4,0,3
39,2,2,4,1,1,4,3,0,2
34,4,3,3,1,0,3,3,0,1
35,4,3,2,0,1,2,4,0,3
37,4,4,3,1,1,1,4,0,2
32,3,2,3,1,1,1,1,1,2
35,4,4,4,1,1,3,3,0,2
40,3,4,2,1,1,2,3,0,1
54,3,3,5,1,1,3,4,0,3
44,4,3,5,0,1,2,4,0,1
41,0,2,3,1,1,1,3,1,1
33,2,3,8,1,1,1,1,0,3
39,4,3,1,1,1,3,2,0,2
20,2,3,2,0,0,2,3,1,1
32,1,3,4,1,1,3,4,1,1
26,4,4,3,1,1,3,3,0,1
45,3,4,6,1,1,2,4,0,1
32,1,2,6,1,1,2,3,0,3
32,3,3,4,1,1,1,1,0,1
24,2,4,9,1,1,3,1,0,1
48,4,4,3,1,1,3,2,0,3
43,2,3,3,1,1,1,1,1,3
29,4,4,0,1,0,3,4,0,1
32,3,4,3,1,1,1,4,0,2
32,1,4,0,1,1,3,3,0,2
