age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
36,4,4,2,1,0,1,4,0,3
40,4,4,6,0,0,1,4,0,2
27,2,4,3,1,0,3,2,0,1
38,4,4,4,0,1,3,4,0,2
36,3,4,9,1,1,3,4,0,3
35,2,3,6,1,0,3,2,0,3
32,4,4,2,0,0,1,4,0,2
49,3,4,9,1,1,1,4,0,1
29,3,3,6,1,1,3,3,0,3
43,1,2,8,1,1,2,2,1,1
23,4,4,1,0,1,1,4,0,2
49,3,3,11,1,1,1,4,0,2
22,3,4,1,1,1,4,4,0,2
31,4,4,3,1,1,4,4,0,3
28,4,4,1,1,1,1,3,0,3
37,4,4,3,0,1,3,4,0,3
27,3,4,0,1,1,3,3,0,1
24,3,4,0,1,0,3,1,0,1
32,2,4,3,1,1,3,4,0,3
34,4,4,2,1,0,1,4,0,1
29,4,4,2,1,0,1,3,0,2
34,4,4,2,0,1,1,4,0,3
22,2,2,2,1,1,2,3,0,3
31,3,4,0,1,0,2,3,0,1
27,3,4,0,1,1,3,3,0,1
22,2,4,1,1,1,2,4,0,1
29,2,3,1,1,1,1,1,0,1
31,3,4,0,1,0,2,3,0,1
30,4,4,0,1,0,1,4,0,1
42,4,4,3,0,1,2,4,0,3
21,4,4,2,1,1,3,3,0,3
32,4,4,2,0,0,1,4,0,2
47,4,4,4,1,0,1,4,0,2
24,4,4,1,1,1,1,4,0,3
35,2,3,6,1,0,3,2,0,3
32,2,1,5,1,0,2,2,0,2
22,3,3,2,1,1,3,3,0,2
34,4,4,4,1,1,3,3,0,2
25,3,4,3,1,0,3,4,0,3
45,2,3,11,1,1,2,3,0,1
27,4,4,2,1,1,1,4,0,3
29,3,3,6,1,1,3,3,0,3
30,4,4,2,1,1,1,4,0,1
34,3,4,4,0,1,3,1,1,1
30,4,4,1,0,1,2,4,0,2
37,4,4,6,1,1,1,4,0,3
21,3,4,1,1,1,3,2,0,3
32,4,4,2,1,0,1,3,0,3
44,4,4,5,1,1,1,4,0,2
25,4,4,2,1,1,1,2,0,3
49,2,2,8,1,0,3,1,0,1
17,2,2,1,1,1,3,2,0,3
18,3,3,1,1,1,2,2,0,3
35,4,4,5,1,1,1,4,0,1
21,3,4,1,1,1,3,2,0,3
29,4,4,0,1,0,2,4,0,1
40,4,4,5,1,1,1,3,0,2
32,4,4,2,1,0,1,3,0,3
27,3,4,0,1,1,3,3,0,1
25,4,4,1,0,1,3,3,0,3
43,4,4,3,1,1,1,4,0,3
32,2,1,5,1,0,2,2,0,2
26,2,3,2,1,1,2,3,0,3
49,3,4,9,1,1,1,4,0,1
28,4,4,4,1,1,2,3,0,3
28,2,4,1,1,0,3,4,0,1
21,3,3,1,1,1,3,3,0,3
35,2,4,6,1,1,3,4,0,3
41,1,3,3,1,0,2,4,0,1
29,4,4,2,1,0,1,3,0,2
32,2,4,3,1,1,3,4,0,3
42,4,4,5,1,1,1,4,0,2
49,2,2,8,1,0,3,1,0,1
30,4,4,2,1,1,1,4,0,1
28,2,3,1,1,1,3,1,0,1
26,3,3,3,1,1,3,3,0,3
42,3,3,4,0,1,3,4,0,2
28,2,4,7,1,1,3,3,0,3
28,4,4,1,1,1,1,3,0,3
24,4,4,1,1,1,3,3,0,1
22,4,4,1,1,0,2,4,0,3
34,3,3,6,1,1,2,3,0,1
36,4,4,3,0,1,2,4,0,3
22,2,4,1,1,1,2,4,0,1
19,3,4,1,1,1,2,3,0,1
32,2,3,4,0,1,2,4,0,1
25,4,4,2,1,1,1,2,0,3
22,3,4,1,1,0,1,4,0,3
38,4,4,5,1,1,1,3,0,2
29,4,4,0,1,0,1,4,0,1
23,4,4,1,0,1,1,4,0,2
20,3,4,2,1,1,1,3,0,3
29,4,4,0,1,0,2,4,0,1
20,3,4,2,1,1,1,3,0,3
42,3,3,4,0,1,3,4,0,2
47,4,4,5,1,1,3,2,0,3
27,4,4,4,1,1,3,3,0,3
29,4,4,0,1,0,1,4,0,1
34,3,4,4,0,1,3,1,1,1
30,3,4,2,1,1,1,2,0,3
33,3,4,2,1,1,1,4,0,2
23,4,4,1,1,0,3,4,0,2
44,4,4,5,1,1,3,4,0,3
