,age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
0,31,4,4,4,1,0,1,3,0,2
1,24,3,3,2,1,1,2,3,0,3
2,49,1,1,16,1,1,4,1,1,1
3,32,2,2,7,1,1,3,1,0,3
4,28,3,3,4,1,0,2,4,0,3
5,49,4,4,16,1,1,1,4,0,2
6,35,3,4,2,0,0,2,4,0,2
7,48,1,1,0,0,0,2,1,0,3
8,49,1,1,16,1,0,2,4,0,1
9,45,4,4,3,0,1,1,4,0,2
10,33,2,2,4,1,0,3,3,0,1
11,16,2,2,0,1,0,3,1,0,3
12,49,1,1,16,1,0,2,4,0,2
13,25,2,4,0,1,0,3,4,0,1
14,26,4,4,2,1,1,1,4,0,2
15,48,1,1,0,0,0,2,1,0,1
16,39,1,1,0,0,0,2,1,0,2
17,23,3,4,1,1,1,2,4,0,3
18,49,1,1,0,0,0,2,1,0,2
19,44,2,3,10,1,1,2,4,0,1
20,28,4,4,0,0,1,1,3,0,1
21,33,4,4,3,1,1,1,4,0,2
22,48,1,1,0,0,0,2,1,0,1
23,49,1,4,16,1,1,3,1,1,1
24,27,2,3,2,1,1,3,1,1,3
25,20,4,4,1,1,0,2,4,0,2
26,31,4,4,0,1,0,3,3,0,1
27,28,1,1,7,1,1,3,2,0,1
28,39,1,2,6,1,0,3,4,0,3
29,17,3,4,1,1,1,3,4,0,2
30,40,3,3,1,1,1,3,3,0,1
31,46,1,1,0,0,0,2,1,0,1
32,48,1,1,16,1,1,4,1,1,2
33,48,4,4,3,0,1,1,4,0,2
34,25,4,4,1,1,0,1,3,0,1
35,46,4,4,4,0,1,1,4,0,2
36,28,3,2,4,1,1,3,1,1,3
37,24,4,4,1,1,1,1,3,0,3
38,23,1,1,2,1,1,2,1,1,1
39,31,1,2,4,1,1,3,3,0,3
40,21,3,3,2,1,1,3,2,0,3
41,36,3,3,4,1,0,3,3,0,3
42,27,3,4,4,1,1,3,4,0,3
43,49,3,4,6,1,1,3,4,0,2
44,47,1,1,0,0,0,2,1,0,1
45,49,1,1,16,1,1,3,1,1,1
46,34,2,4,1,1,1,2,2,0,1
47,27,4,1,0,1,0,3,4,0,2
48,48,1,1,0,0,0,2,1,0,1
49,41,4,4,2,1,1,1,4,0,3
50,33,1,2,5,1,0,3,2,0,3
51,23,2,4,0,1,1,3,1,0,1
52,31,3,3,3,1,1,3,2,0,3
53,16,3,2,0,1,1,3,1,0,1
54,34,4,3,10,1,1,1,4,0,2
55,25,3,3,4,1,1,2,3,0,3
56,32,4,4,5,1,1,3,3,0,3
57,49,1,1,16,1,0,2,4,0,1
58,35,2,3,4,1,1,2,2,1,1
59,23,4,3,3,1,1,3,3,0,2
60,20,2,2,1,1,1,3,3,0,3
61,20,4,4,1,1,1,1,4,0,1
62,32,1,2,0,1,0,3,4,0,1
63,22,1,1,3,1,1,2,1,1,3
64,28,1,1,2,1,1,3,4,0,2
65,49,1,2,16,1,1,3,1,0,1
66,28,3,4,4,1,1,1,4,0,3
67,23,4,4,0,1,0,2,4,0,1
68,44,3,4,6,1,1,3,4,0,1
69,21,3,4,1,1,0,3,4,0,3
70,49,1,1,16,1,0,2,4,0,1
71,31,1,2,0,1,0,3,3,0,1
72,28,2,3,5,1,1,3,2,0,1
73,33,1,1,7,1,1,3,1,0,1
74,41,2,3,12,1,1,3,4,0,1
75,34,3,2,5,1,1,2,3,0,1
76,36,4,4,3,0,1,1,4,0,2
77,38,3,3,6,1,1,2,4,0,2
78,17,2,1,1,1,0,3,1,1,3
79,44,1,2,5,1,1,3,3,1,1
80,26,4,4,1,0,1,1,4,0,2
81,20,2,2,1,1,1,3,2,0,3
82,28,2,2,3,1,1,2,3,0,3
83,40,4,1,8,1,1,2,1,1,1
84,40,4,4,3,1,1,1,4,0,3
85,35,1,1,0,1,1,3,1,0,3
86,33,1,2,5,1,1,3,3,0,3
87,49,1,1,0,1,1,3,1,1,1
88,35,2,3,6,1,1,3,4,0,3
89,32,4,3,2,1,1,3,2,0,3
90,32,2,4,7,1,1,2,3,0,3
91,49,4,4,8,1,1,1,2,0,2
92,34,1,2,5,1,1,3,4,0,2
93,23,4,4,0,1,1,4,1,0,1
94,49,1,1,16,1,1,3,1,1,1
95,49,1,1,0,1,0,2,1,0,1
96,26,4,4,1,1,0,1,4,0,3
97,33,4,4,5,1,1,3,3,0,2
98,26,1,1,2,1,1,3,4,0,2
99,28,4,4,3,1,1,2,1,0,2
100,27,4,4,1,1,0,1,3,0,1
101,19,2,2,1,1,1,3,3,0,3
102,41,3,3,1,0,1,3,4,0,1
103,35,4,4,0,1,0,1,4,0,1
104,35,2,2,8,1,1,2,2,0,1
105,33,4,4,3,1,1,2,3,0,1
106,42,1,1,0,1,1,3,4,0,1
107,26,3,4,2,1,1,3,4,0,1
108,27,3,3,2,1,1,3,1,1,3
109,31,3,3,4,1,0,3,2,0,3
110,49,1,1,16,1,1,2,4,0,2
111,39,4,4,6,1,1,1,3,0,2
112,34,2,4,7,1,1,1,4,0,1
113,40,2,4,5,1,1,1,4,0,3
114,36,3,3,8,1,1,3,4,0,2
115,33,1,1,3,1,1,3,4,0,3
116,33,4,4,2,1,1,1,4,0,3
117,39,4,4,3,0,1,2,4,0,3
118,16,2,1,3,1,0,3,1,1,3
119,33,4,4,4,1,0,1,4,0,2
120,46,1,1,13,1,1,4,1,1,1
121,49,1,4,16,1,1,3,1,1,2
122,36,3,4,3,1,1,1,4,0,3
123,49,1,1,16,1,1,4,1,1,2
124,23,1,1,3,1,1,2,1,1,1
125,40,1,1,0,0,0,2,1,0,1
126,25,3,3,3,1,1,3,4,0,3
127,16,1,1,4,1,0,3,1,1,3
128,26,4,4,1,1,1,3,3,0,1
129,33,4,4,2,1,1,1,4,0,2
130,30,3,3,3,1,0,3,3,0,2
131,28,4,4,0,1,0,2,4,0,1
132,25,1,2,3,1,1,2,3,0,3
133,49,1,4,16,1,1,2,4,0,1
134,23,3,4,3,1,1,2,4,0,3
135,49,4,4,16,0,1,1,4,0,2
136,34,4,4,6,0,1,1,2,1,3
137,44,4,4,4,1,1,1,4,0,2
138,48,1,1,16,1,1,4,1,1,3
139,22,3,3,1,1,1,2,3,0,3
140,24,4,4,2,1,1,1,4,0,3
141,48,4,4,16,1,1,1,4,0,2
142,35,1,2,2,1,1,2,4,0,1
143,47,2,1,5,0,1,2,4,0,1
144,28,3,4,2,0,1,2,3,0,2
145,46,1,1,0,1,1,3,4,0,1
146,39,4,4,4,0,0,1,4,0,2
147,30,2,2,6,1,1,2,3,0,3
148,44,2,3,8,1,1,3,1,0,1
149,35,1,3,0,1,1,2,1,1,1
150,26,3,4,2,1,1,3,3,0,3
151,24,2,2,4,1,1,3,1,0,3
152,35,4,4,7,1,1,2,4,0,2
153,35,1,2,5,1,1,3,4,0,2
154,32,4,4,2,1,1,1,4,0,3
155,25,4,4,3,1,1,3,3,0,3
156,42,1,4,10,1,1,2,3,1,1
157,48,4,4,16,1,1,1,4,0,2
158,48,2,1,8,1,0,2,4,0,1
159,35,4,4,5,1,1,1,3,0,2
160,16,4,4,0,1,1,2,1,0,1
161,26,4,4,2,1,0,1,4,0,1
162,34,2,3,3,1,1,1,2,0,2
163,45,4,3,6,1,0,2,4,0,2
164,37,4,4,5,1,0,1,3,0,2
165,43,1,1,3,1,0,3,4,0,1
166,35,1,2,6,1,1,3,4,0,3
167,36,4,4,5,0,1,1,3,1,3
168,31,4,4,2,0,1,3,1,0,1
169,34,1,2,0,1,0,3,2,0,1
170,22,3,3,2,1,1,2,1,0,3
171,26,3,3,2,1,0,3,4,0,2
172,45,3,3,5,1,0,3,3,0,3
173,42,2,1,3,1,0,3,2,0,1
174,36,2,1,6,1,1,2,1,0,2
175,49,1,1,16,1,1,2,4,1,1
176,36,4,4,4,0,1,1,2,0,3
177,28,3,3,4,1,1,3,3,0,3
178,22,3,3,2,1,1,3,1,0,3
179,23,3,1,2,1,0,3,4,0,2
180,24,4,1,3,1,0,3,4,0,2
181,31,2,3,7,1,1,3,3,0,3
182,16,1,2,0,1,0,3,4,1,3
183,49,1,1,0,0,0,2,1,0,1
184,49,1,2,16,1,1,3,1,1,1
185,24,4,4,1,1,1,2,1,0,2
186,48,1,1,0,0,0,2,1,0,1
187,46,1,4,7,1,1,1,2,1,3
188,22,4,4,2,1,0,1,3,0,2
189,48,1,1,16,1,1,4,1,1,1
190,43,1,3,2,1,0,2,2,1,1
191,23,3,4,3,1,1,3,4,0,3
192,36,4,4,5,1,1,3,4,0,2
193,47,1,1,0,1,1,3,4,0,1
194,23,4,4,2,1,1,3,4,0,2
195,48,1,1,0,1,1,3,4,0,1
196,22,3,3,1,1,1,3,1,1,3
197,39,4,3,1,1,0,2,2,0,3
198,41,4,4,3,1,1,1,4,0,2
199,20,1,3,0,1,1,3,4,0,1
200,25,4,4,1,1,1,1,4,0,2
201,36,1,1,0,1,0,3,4,0,1
202,28,2,4,3,1,0,3,3,0,3
203,29,2,2,4,1,1,3,1,0,3
204,24,4,4,1,1,1,3,4,0,1
205,24,3,3,4,1,1,2,4,0,3
206,48,1,1,0,0,0,2,1,0,1
207,18,3,4,1,1,1,3,3,0,3
208,49,1,4,16,1,1,2,1,0,3
209,33,1,1,6,1,1,3,2,0,1
210,48,1,1,0,0,0,2,1,0,1
211,36,3,3,5,1,1,2,2,0,1
212,25,3,2,2,1,1,2,1,0,1
213,32,4,4,2,1,1,1,4,0,2
214,34,4,3,4,1,1,2,4,0,1
215,28,2,3,1,1,1,3,3,0,1
216,33,4,4,4,1,1,1,4,0,3
217,25,2,4,1,1,0,1,1,0,1
218,43,1,4,6,1,0,2,4,0,3
219,28,1,4,2,1,1,4,4,1,3
220,45,1,1,0,0,0,2,1,0,1
221,24,4,4,1,1,1,3,3,0,2
222,37,1,2,4,1,1,2,2,1,3
223,49,1,1,16,1,0,2,4,0,1
224,27,2,3,3,1,1,3,1,0,3
225,36,3,2,7,1,0,1,4,0,3
226,21,3,4,1,0,1,3,3,0,3
227,28,2,3,2,1,1,3,3,0,2
228,23,3,4,3,1,1,3,4,0,1
229,47,4,4,3,1,1,1,4,0,1
230,34,4,2,4,1,1,3,4,0,3
231,28,2,4,0,1,1,3,1,0,1
232,48,1,1,0,0,0,2,1,0,1
233,23,4,4,2,1,0,2,3,0,2
234,20,1,3,2,1,1,3,1,0,3
235,32,4,4,2,1,1,1,4,0,3
236,35,4,4,3,0,1,1,4,0,3
237,22,2,4,2,1,1,3,3,0,2
238,20,4,4,1,0,1,2,4,0,3
239,34,2,3,4,1,1,2,3,0,3
240,24,2,2,2,1,1,3,1,1,1
241,27,3,3,3,1,1,3,3,0,3
242,43,4,4,7,1,1,1,4,0,3
243,43,1,1,12,1,1,4,1,1,1
244,31,1,1,7,1,1,2,3,0,1
245,23,4,4,1,1,1,1,4,0,2
246,21,4,4,3,1,1,1,3,0,3
247,49,1,3,16,1,1,3,1,1,1
248,48,4,4,16,1,1,1,4,0,2
249,25,2,4,0,1,1,3,1,0,1
250,49,1,4,16,1,1,3,1,0,2
251,21,3,2,2,1,1,2,4,0,3
252,32,1,2,0,1,0,3,3,0,1
253,29,1,2,4,1,1,3,1,1,3
254,35,4,4,2,0,1,2,4,0,2
255,38,4,4,4,0,0,3,4,0,2
256,29,4,4,2,1,1,1,3,0,3
257,38,4,4,3,1,1,1,4,0,1
258,19,4,4,1,1,1,2,1,0,2
259,32,4,4,5,1,1,2,4,0,2
260,25,3,3,2,1,1,3,1,0,2
261,39,4,4,7,1,1,1,4,0,2
262,38,2,2,7,1,1,2,3,0,1
263,35,3,4,7,1,1,2,4,0,3
264,33,4,3,3,1,1,2,4,0,3
265,27,4,4,1,1,1,1,4,0,1
266,45,2,2,6,1,1,3,4,0,2
267,41,1,4,10,1,1,2,1,0,3
268,33,3,4,3,1,1,1,3,0,1
269,43,4,4,4,1,1,1,4,0,3
270,36,3,3,6,1,1,3,4,0,3
271,49,1,4,16,1,1,3,1,0,3
272,23,3,4,0,1,0,2,3,0,1
273,49,4,4,16,1,1,1,4,0,3
274,47,4,4,5,1,1,1,4,0,2
275,28,4,4,1,1,1,1,4,0,2
276,42,4,4,4,0,1,1,4,0,2
277,42,1,4,5,1,0,2,4,0,3
278,36,4,3,6,1,1,2,3,0,1
279,49,1,4,16,1,1,3,1,1,3
280,26,2,4,0,1,1,4,1,0,1
281,41,3,4,2,0,1,3,4,0,1
282,49,1,3,13,1,1,3,1,1,1
283,31,1,3,4,1,1,3,3,0,3
284,28,3,4,5,1,1,3,1,0,3
285,49,1,1,16,1,1,4,1,1,1
286,25,3,4,3,1,1,2,1,0,1
287,23,4,4,0,0,1,2,4,0,1
288,36,2,3,8,1,1,3,3,0,1
289,36,4,4,4,1,1,1,4,0,2
290,28,3,3,1,1,0,3,4,0,2
291,48,1,3,6,1,1,2,4,0,1
292,41,3,4,0,1,1,1,3,0,1
293,42,4,4,5,1,1,1,4,0,3
294,20,3,4,1,1,0,1,4,0,3
295,23,1,2,2,1,1,3,1,1,1
296,49,1,1,16,1,1,3,1,1,1
297,36,4,4,2,1,1,2,4,0,1
298,49,1,1,16,1,0,2,4,0,1
299,48,4,4,5,1,1,1,4,0,1
300,43,3,2,4,1,1,4,4,0,1
301,39,4,4,2,1,1,2,3,0,1
302,45,4,4,5,1,1,1,4,0,2
303,28,4,3,4,1,1,2,4,0,2
304,49,1,1,16,1,0,2,4,0,2
305,20,3,3,1,1,0,3,4,0,1
306,24,2,3,2,1,1,3,1,0,3
307,32,3,4,4,1,1,1,3,0,3
308,49,1,1,16,1,0,2,4,0,3
309,32,3,3,5,1,1,3,4,0,2
310,28,3,4,1,1,1,3,4,0,1
311,48,4,2,7,1,1,1,4,0,3
312,49,1,4,16,1,1,3,1,1,1
313,49,1,4,16,1,1,3,1,1,2
314,41,4,4,7,1,1,3,2,0,2
315,40,1,2,4,1,1,1,4,0,2
316,32,3,2,6,1,1,2,2,1,1
317,33,4,4,4,1,1,3,4,0,2
318,49,3,1,13,1,0,2,4,0,3
319,24,4,4,1,1,1,3,4,0,1
320,24,3,4,5,1,1,1,2,1,2
321,27,2,3,2,1,1,3,1,0,3
322,48,1,1,0,0,0,2,1,0,1
323,29,4,4,3,1,0,1,4,0,3
324,49,1,4,16,1,1,3,1,1,1
325,46,2,2,10,1,1,3,1,0,1
326,27,2,4,2,1,1,4,4,1,1
327,35,4,4,4,1,1,2,4,0,3
328,29,2,2,3,1,1,3,4,0,3
329,28,2,4,6,1,1,3,4,0,2
330,31,2,3,5,1,1,3,1,0,3
331,23,1,1,2,1,1,2,1,1,1
332,25,4,4,2,1,0,2,4,0,2
333,25,2,2,3,1,1,3,4,0,3
334,25,3,4,2,1,1,1,4,0,3
335,26,2,4,0,1,1,4,1,0,1
336,46,1,1,0,0,0,2,1,0,1
337,41,1,4,5,1,0,2,4,0,3
338,35,4,4,0,0,0,1,4,0,1
339,48,1,1,0,0,0,2,1,0,1
340,16,4,1,16,1,1,2,1,1,1
341,45,1,2,11,1,1,3,3,1,1
