age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
32,4,4,3,1,1,1,1,0,3
50,3,3,1,1,1,2,4,0,1
42,2,3,16,1,1,1,3,0,2
28,2,4,5,0,1,1,4,1,1
20,2,3,1,1,1,3,4,0,3
27,4,4,3,1,1,3,3,0,1
27,2,3,3,1,1,2,1,0,3
31,3,3,1,1,1,3,3,0,1
27,3,3,2,1,0,3,2,1,1
48,3,3,3,0,1,3,1,0,1
30,4,4,12,1,1,1,4,0,3
22,4,4,6,1,1,3,3,0,3
27,2,2,2,1,0,2,3,0,1
25,1,3,-3,1,1,2,1,0,1
27,2,3,2,0,1,3,4,0,2
26,3,3,10,1,0,3,3,0,1
29,4,4,2,1,1,2,3,0,1
42,2,3,6,1,1,2,4,0,3
30,2,4,3,1,1,3,3,0,2
32,2,3,7,1,1,1,3,0,1
18,3,3,3,0,1,2,2,0,1
34,2,4,13,1,1,3,4,0,1
43,2,3,4,1,1,2,1,0,1
25,4,2,4,1,1,1,4,0,3
34,3,3,4,0,1,3,4,0,2
31,4,4,2,1,1,3,2,0,1
46,4,4,3,1,1,3,4,0,2
42,3,4,4,0,0,3,4,0,2
25,4,3,2,1,1,2,4,1,3
32,4,4,13,0,1,3,2,0,3
35,2,2,4,1,1,2,2,1,2
49,2,4,7,1,1,2,2,0,3
32,4,4,3,1,0,2,4,0,2
36,2,4,3,1,1,1,3,0,3
25,2,4,6,1,1,2,3,0,2
19,2,2,2,1,0,3,2,0,2
20,4,4,0,0,0,2,4,0,1
31,2,1,5,0,1,2,3,0,2
39,1,1,5,1,0,3,1,0,1
24,2,4,0,1,1,2,2,0,1
36,2,1,6,1,1,2,3,0,2
34,2,4,10,1,1,3,3,0,1
32,2,3,4,1,0,2,2,0,1
33,4,4,2,0,1,1,4,0,1
44,3,4,3,1,1,1,3,0,1
41,3,4,3,0,0,1,3,0,2
21,2,2,0,0,1,4,4,0,3
35,4,4,4,1,1,3,4,0,2
10,3,4,0,1,1,2,4,0,1
22,2,3,0,1,1,3,4,0,1
32,4,3,1,1,1,2,3,0,2
18,2,2,1,1,1,3,1,0,2
