age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
38,3,3,5,1,1,1,4,0,1
42,3,3,4,0,1,3,4,0,2
36,4,4,4,0,1,2,4,0,2
36,2,2,7,1,0,2,2,1,3
45,1,3,10,1,1,3,4,0,1
31,3,3,2,1,0,2,3,0,1
29,4,4,2,1,1,3,4,0,2
24,4,4,1,1,1,1,3,0,3
26,4,4,2,1,0,1,4,0,3
29,4,4,0,1,0,1,4,0,1
41,4,4,1,1,1,3,3,0,3
35,3,4,4,1,0,1,4,0,3
33,2,2,2,1,1,3,4,0,3
33,3,3,5,1,1,3,4,0,2
28,4,4,2,0,1,2,4,0,3
22,2,2,2,1,1,3,1,0,1
24,4,4,2,1,1,1,4,0,3
34,4,4,2,1,1,1,4,0,2
25,2,2,1,1,1,3,3,0,3
19,4,4,1,1,1,1,3,0,3
19,4,4,1,1,1,2,3,0,3
45,4,4,1,1,0,1,4,0,1
34,2,2,4,0,1,3,2,0,3
24,4,4,1,1,1,3,4,0,2
40,2,2,8,1,1,1,3,0,1
44,4,4,8,1,1,2,4,0,3
