age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
24,2,4,3,1,1,3,3,0,3
28,4,4,2,0,1,1,4,0,2
41,3,3,5,1,1,1,4,0,2
26,2,4,0,1,0,1,2,0,1
23,4,4,1,1,1,3,3,0,2
32,4,4,4,1,1,1,3,0,3
32,4,4,3,0,1,3,3,0,2
48,4,4,3,0,1,1,4,0,2
25,4,4,0,1,0,2,4,0,1
48,4,4,4,0,1,1,4,0,1
39,4,4,3,0,1,2,4,0,2
25,3,3,1,1,1,2,1,0,3
24,3,4,5,1,1,1,2,1,2
34,4,4,2,1,0,1,3,0,1
38,4,4,4,1,0,1,4,0,3
33,3,3,4,1,0,2,3,0,3
23,4,4,1,1,1,1,2,0,2
36,4,4,2,1,1,3,3,0,1
25,4,4,1,0,1,1,4,0,3
36,2,2,7,1,0,2,2,1,3
24,2,2,3,1,0,2,1,0,1
47,4,4,5,1,1,1,3,0,3
35,2,3,6,1,0,3,3,0,3
42,2,4,6,1,1,2,4,0,3
47,2,3,4,1,1,2,3,0,1
45,4,4,0,1,1,2,4,0,1
33,4,4,4,1,1,2,3,0,3
32,4,4,2,1,1,2,3,0,1
27,3,4,2,1,1,1,3,0,1
35,4,4,3,1,1,2,3,0,2
20,3,3,2,1,1,2,2,1,3
44,2,2,1,1,0,3,2,0,1
29,3,4,3,1,1,1,3,0,2
36,1,3,6,1,1,3,2,0,3
36,4,4,4,0,1,2,4,0,2
29,3,4,4,1,1,1,4,0,1
34,3,4,4,1,1,1,3,0,3
30,3,4,3,0,1,3,3,0,3
27,1,2,4,1,1,1,4,1,1
33,3,3,3,1,1,3,3,0,3
31,4,2,2,0,1,1,3,0,2
33,2,3,7,1,0,3,1,0,3
45,1,1,8,1,1,2,2,1,1
42,4,4,1,1,0,1,4,0,1
48,4,4,3,1,1,2,4,0,1
21,2,2,1,1,1,3,2,0,3
22,3,4,0,1,0,3,4,0,1
24,4,4,1,1,0,1,4,0,2
49,3,4,9,1,1,1,4,0,1
30,2,3,3,1,1,3,3,0,3
43,2,3,6,1,0,3,3,0,1
22,2,2,2,1,1,2,3,0,3
