age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
39,4,4,3,0,1,2,4,0,2
34,2,3,2,1,1,3,3,0,2
48,3,4,11,1,1,1,4,0,1
27,4,4,1,1,1,1,4,0,3
21,2,3,0,1,1,3,4,0,1
33,3,4,5,0,1,3,3,0,2
40,2,2,8,1,1,2,2,0,1
25,3,4,3,1,1,2,3,0,2
49,1,3,6,1,1,2,4,0,1
33,2,3,7,1,0,3,1,0,3
26,3,3,3,1,1,3,3,0,3
21,3,3,1,1,1,3,1,0,3
49,4,4,10,1,1,1,4,0,2
35,2,4,6,1,1,3,4,0,3
23,4,4,2,1,1,3,4,0,3
44,1,2,7,1,1,3,4,0,1
32,4,4,4,0,0,2,4,0,2
25,4,4,2,0,1,1,3,0,2
25,1,4,1,1,1,2,1,0,1
43,2,3,6,1,0,3,3,0,1
48,4,4,5,1,1,1,4,0,1
46,4,4,2,1,0,1,4,0,2
21,4,4,1,1,1,1,4,0,2
47,4,4,6,1,0,1,4,0,2
37,2,3,5,0,0,2,4,0,1
43,4,4,5,1,0,1,4,0,1
33,4,4,3,0,0,2,4,0,3
32,2,4,2,1,1,3,3,0,1
42,2,3,7,1,1,3,4,0,2
30,3,3,4,1,0,3,2,0,3
44,3,4,5,1,0,1,4,0,3
25,2,2,1,1,1,3,1,0,3
47,2,2,4,1,1,3,1,0,1
22,3,4,1,1,0,1,4,0,3
36,3,3,4,1,1,1,3,0,2
25,4,4,1,0,1,1,4,0,3
23,2,4,4,1,1,3,3,0,1
27,3,3,3,1,1,2,2,0,3
25,4,4,2,1,1,1,3,0,3
19,4,4,1,1,1,1,3,0,3
25,2,3,2,1,1,3,2,0,1
27,4,4,1,1,1,1,2,0,1
30,2,3,4,1,0,3,2,0,1
37,4,4,4,0,0,2,4,0,2
25,2,2,3,1,1,3,3,0,1
32,4,4,2,0,0,2,4,0,2
37,3,4,0,1,1,3,4,0,1
33,4,4,5,1,1,1,4,0,3
48,1,1,1,1,0,3,3,1,1
42,2,4,8,1,1,1,4,0,2
34,3,3,6,1,1,3,4,0,2
43,1,3,2,1,0,2,2,1,1
