age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
37,2,3,5,0,0,2,4,0,1
33,4,4,3,0,0,2,4,0,3
44,3,4,5,1,0,1,4,0,3
42,2,4,8,1,1,1,4,0,2
26,3,3,3,1,1,3,3,0,3
23,2,4,4,1,1,3,3,0,1
37,3,4,0,1,1,3,4,0,1
37,4,4,4,0,0,2,4,0,2
36,3,3,4,1,1,1,3,0,2
48,4,4,5,1,1,1,4,0,1
33,2,3,7,1,0,3,1,0,3
49,1,3,6,1,1,2,4,0,1
26,3,4,1,1,0,4,1,0,1
29,2,3,1,1,1,1,1,0,1
25,2,4,3,1,1,1,4,1,2
32,4,4,3,1,1,1,4,0,1
34,2,4,6,1,1,3,3,0,3
36,4,4,2,1,1,3,3,0,1
30,2,3,5,1,0,3,4,0,3
41,1,4,9,1,1,2,1,0,3
32,2,4,5,1,1,2,3,0,1
23,1,1,3,1,1,2,1,1,1
23,2,4,2,1,1,1,4,0,1
33,4,4,5,1,1,3,4,0,1
47,2,2,4,1,1,3,1,0,1
25,2,3,2,1,1,3,2,0,1
46,4,4,2,1,0,1,4,0,2
27,4,4,1,1,1,1,4,0,3
39,4,4,3,0,1,2,4,0,2
25,4,4,2,1,1,1,3,0,3
25,2,2,3,1,1,3,3,0,1
25,1,4,1,1,1,2,1,0,1
34,3,3,6,1,1,3,4,0,2
30,2,3,4,1,0,3,2,0,1
42,2,3,7,1,1,3,4,0,2
32,4,4,2,0,0,2,4,0,2
48,3,4,11,1,1,1,4,0,1
27,4,4,1,1,1,1,2,0,1
27,3,3,3,1,1,2,2,0,3
21,4,4,1,1,1,1,4,0,2
21,2,3,0,1,1,3,4,0,1
25,4,4,1,0,1,1,4,0,3
30,3,3,4,1,0,3,2,0,3
34,2,3,2,1,1,3,3,0,2
43,1,3,2,1,0,2,2,1,1
33,3,4,5,0,1,3,3,0,2
43,4,4,5,1,0,1,4,0,1
23,4,4,2,1,1,3,4,0,3
35,2,4,6,1,1,3,4,0,3
44,1,2,7,1,1,3,4,0,1
32,4,4,4,0,0,2,4,0,2
32,2,4,2,1,1,3,3,0,1
