age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
20,3,4,5,1,0,4,4,0,2
29,3,3,3,1,1,3,4,0,3
45,3,4,0,1,1,1,3,1,3
45,4,3,4,0,1,2,3,0,1
22,4,3,1,1,1,3,3,0,1
25,3,1,2,1,1,3,4,0,2
25,2,4,3,1,1,3,4,1,2
30,3,3,1,1,1,3,2,0,3
25,2,3,5,0,0,3,3,0,1
23,2,3,3,1,1,2,3,0,1
34,3,4,4,1,0,1,4,0,1
32,3,1,3,0,1,2,4,0,1
31,1,2,2,1,1,2,0,0,1
33,4,1,4,1,1,1,4,0,3
42,3,3,3,1,1,3,4,0,3
20,4,3,2,1,1,1,3,1,3
32,1,5,1,0,1,1,4,0,2
30,1,2,4,0,1,3,1,0,3
32,5,4,4,1,1,1,4,0,1
43,3,3,2,0,1,3,6,0,3
48,2,4,4,1,1,1,4,0,3
33,3,2,1,1,1,2,3,1,2
33,3,4,3,1,1,3,3,1,2
31,2,4,5,1,0,2,3,0,1
22,4,3,1,1,0,3,2,0,3
45,4,2,7,0,1,1,4,0,3
38,2,4,9,1,1,3,4,0,1
28,2,4,3,1,1,3,2,1,3
45,1,2,1,0,0,3,3,0,1
23,4,3,2,1,1,1,3,0,1
44,2,3,3,1,1,3,2,1,2
31,3,4,4,0,1,1,4,0,3
48,4,4,11,0,1,3,4,0,1
29,4,4,3,1,1,1,4,0,1
31,3,2,3,1,1,3,4,0,1
29,3,2,5,1,1,3,4,0,1
29,4,2,0,1,1,3,2,0,1
25,1,3,9,0,1,3,4,0,1
27,2,4,2,1,0,2,3,0,3
17,3,3,10,1,1,2,4,1,2
25,4,4,1,1,0,1,3,0,1
32,5,2,5,1,0,2,2,0,3
26,3,2,0,1,1,3,3,0,3
35,5,3,2,0,1,3,4,0,2
30,3,2,6,1,1,3,3,0,1
30,4,4,3,1,0,2,4,0,1
31,4,4,4,1,1,3,1,0,3
24,2,4,1,1,1,2,4,0,1
32,4,3,2,1,1,1,5,0,1
40,4,3,6,1,1,2,4,0,1
21,0,2,1,1,1,1,4,0,2
17,3,3,2,1,1,1,3,0,2
29,2,3,4,1,0,3,0,0,3
20,5,4,12,1,1,4,2,0,1
45,4,4,3,0,1,1,3,0,1
18,3,4,1,1,1,4,4,0,1
33,4,4,1,0,0,1,3,0,1
23,3,4,2,1,1,3,4,0,1
32,1,1,6,1,0,3,1,0,1
36,4,4,2,1,0,3,4,0,1
28,1,4,4,1,1,1,3,0,3
41,2,3,9,1,1,3,2,1,1
29,2,4,1,1,0,3,4,0,1
20,3,2,5,1,1,3,4,1,1
32,3,4,0,1,1,3,4,0,1
38,4,4,3,1,1,1,2,0,2
28,4,4,1,1,0,1,3,0,1
33,2,3,3,0,0,2,4,0,1
32,2,4,4,1,1,2,4,0,2
38,4,4,0,1,0,2,2,1,3
27,4,3,3,1,1,2,4,1,1
32,2,4,3,1,1,3,4,0,3
23,2,2,3,1,1,3,3,0,1
24,3,4,0,0,1,1,4,0,1
34,4,3,3,1,0,3,3,0,2
30,3,4,2,1,1,2,3,0,3
23,2,4,1,1,1,3,4,1,2
48,2,4,2,1,0,1,4,0,1
32,4,1,8,0,1,3,3,0,3
32,1,3,4,0,1,4,4,0,2
17,4,3,1,1,1,3,3,0,2
24,4,3,7,1,1,1,3,0,1
32,4,4,4,1,1,1,3,0,2
40,2,4,2,1,0,1,3,0,1
27,4,3,16,1,0,4,2,0,1
30,2,3,10,1,1,2,1,0,2
42,3,4,8,1,1,2,4,0,1
44,2,3,8,1,1,3,3,0,1
32,4,4,3,1,1,3,1,0,1
36,2,2,8,1,1,3,1,0,2
21,4,4,4,1,1,3,4,0,3
21,2,3,0,1,1,3,4,0,1
25,2,3,3,1,1,3,1,0,1
16,4,4,3,1,1,1,3,1,1
41,4,4,4,1,0,3,4,0,2
36,2,3,9,1,1,3,2,0,2
37,3,3,3,1,1,2,3,0,3
35,2,3,5,1,1,2,2,0,3
26,3,4,3,1,1,3,2,0,1
31,4,3,12,0,1,4,4,0,2
44,1,4,2,1,1,1,1,0,3
22,2,4,0,0,1,1,3,0,1
32,2,3,0,1,1,2,4,0,3
