age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
22,3,3,2,1,1,3,4,0,1
39,4,4,3,1,1,1,4,0,2
32,4,4,4,1,1,1,3,0,3
29,4,4,3,1,1,3,2,0,2
28,4,4,0,0,1,1,3,0,1
25,4,4,2,1,1,2,3,0,3
31,4,4,3,1,1,1,4,0,3
20,3,4,0,1,1,3,3,0,1
24,4,4,2,1,1,3,3,0,3
36,2,3,6,1,1,2,3,0,1
21,2,2,1,1,1,3,2,0,1
22,3,4,2,1,1,3,3,0,1
29,3,4,5,1,1,1,2,0,3
36,4,4,3,1,1,2,4,0,3
33,4,4,2,1,1,1,4,0,1
24,3,4,1,1,1,3,4,0,3
36,3,4,9,1,1,3,4,0,3
31,4,4,3,1,0,2,3,0,1
28,3,3,4,1,1,3,3,0,3
19,4,4,1,1,1,1,3,0,3
27,3,3,1,0,0,2,4,0,2
48,1,1,8,1,0,2,2,1,1
35,4,4,2,0,1,3,3,0,1
44,4,4,4,0,1,2,3,0,3
33,4,4,1,0,0,3,4,0,1
39,3,4,1,0,1,3,4,0,1
