age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
38,2,1,2,0,1,2,0,1,1
25,2,2,1,1,1,3,3,0,3
17,2,4,16,0,1,4,2,0,3
39,4,3,3,0,1,2,4,0,3
43,3,4,11,0,1,3,4,0,3
40,3,3,2,1,1,3,2,0,1
23,2,4,3,1,1,1,4,0,1
30,0,3,6,1,1,3,1,0,3
32,4,4,2,0,1,3,2,0,3
21,3,2,1,1,1,3,1,1,1
34,4,4,5,1,1,2,3,0,1
40,1,3,3,1,1,3,1,0,3
41,4,2,3,1,0,2,3,0,2
40,4,3,4,0,1,3,3,0,1
30,3,4,5,1,1,3,4,1,1
25,4,3,3,1,1,2,4,0,3
47,2,4,3,1,1,3,3,0,3
26,2,3,0,1,1,3,4,0,1
38,4,4,3,1,1,3,4,0,1
39,4,4,3,1,1,3,3,0,1
32,1,4,6,1,0,2,3,0,2
25,3,3,-2,1,0,3,3,0,1
31,3,4,5,1,1,2,3,0,3
37,2,3,3,1,0,2,3,0,2
32,2,4,6,1,1,3,4,0,3
34,2,4,9,1,0,4,3,0,1
27,3,1,2,1,0,3,4,0,3
38,1,1,7,1,1,2,4,1,1
29,2,4,5,0,1,2,2,0,1
45,4,4,1,1,0,3,1,1,1
28,2,3,2,1,0,3,3,0,1
35,3,4,0,1,1,1,2,0,1
32,3,4,0,1,0,3,3,1,1
17,4,1,5,0,1,4,1,0,3
18,2,3,2,1,1,3,3,0,1
26,4,2,2,1,1,3,4,0,3
35,2,4,3,1,1,1,4,0,3
38,2,2,6,1,1,3,2,0,1
24,2,2,2,1,1,3,4,0,2
32,2,4,1,1,1,2,3,0,1
27,4,4,2,1,1,2,4,0,3
18,3,2,6,1,1,3,2,0,1
37,2,4,1,1,1,2,4,0,1
29,4,4,3,1,0,3,3,0,1
34,2,3,3,1,0,2,2,0,2
43,3,1,2,0,0,3,4,0,1
36,4,4,3,1,1,1,4,0,2
34,4,2,1,1,1,1,4,0,3
19,4,4,2,1,1,3,4,0,3
47,4,4,2,1,1,1,3,0,3
32,2,4,2,1,1,2,3,0,1
42,3,3,3,1,1,2,4,0,2
