age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
34,2,4,6,1,0,3,4,0,1
38,4,4,6,1,1,3,3,0,2
37,3,4,4,0,1,2,4,0,3
24,4,4,1,1,0,1,4,0,2
18,3,4,1,1,1,3,4,0,2
26,4,4,4,1,1,3,4,0,3
38,2,3,4,1,1,1,2,0,2
26,4,4,4,1,1,3,4,0,3
22,2,2,2,1,1,3,1,0,1
48,3,4,11,1,1,1,4,0,1
20,3,4,1,1,1,3,2,0,2
37,3,4,4,0,1,2,4,0,3
32,3,3,7,1,0,2,3,0,1
26,4,4,3,1,1,3,4,0,3
37,3,3,11,1,1,1,2,0,3
22,2,2,2,1,1,3,1,0,1
39,1,2,2,1,1,3,1,1,1
32,3,3,7,1,0,2,3,0,1
41,4,4,3,1,0,2,3,0,2
49,4,4,1,1,1,3,4,0,1
18,3,4,0,1,0,3,1,0,1
38,2,3,4,1,1,1,2,0,2
36,4,4,2,1,1,2,4,0,2
40,4,4,2,0,0,1,4,0,3
30,2,3,7,1,1,3,3,0,3
48,3,4,11,1,1,1,4,0,1
