age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
43,4,4,5,1,1,1,4,0,3
25,3,3,1,1,1,3,4,0,1
30,3,3,4,1,0,3,2,0,3
34,3,4,4,1,1,1,3,0,3
25,1,2,2,1,1,2,1,0,3
38,3,4,7,0,1,2,3,0,2
34,4,4,2,0,1,1,4,0,1
34,2,4,4,1,1,3,3,0,3
35,4,4,2,1,0,1,4,0,2
33,3,4,4,1,0,2,4,0,3
29,4,3,4,1,0,3,2,0,2
32,1,4,4,1,1,3,2,0,3
30,4,3,4,1,1,3,3,0,3
26,4,4,1,0,1,2,4,0,2
36,2,4,2,1,0,2,4,0,1
35,3,4,5,1,0,2,2,0,1
27,2,4,3,1,0,3,2,0,1
29,4,4,3,1,0,3,3,0,2
25,2,2,3,1,0,3,1,0,1
36,4,4,4,1,1,1,3,0,3
37,1,3,0,1,1,3,4,0,1
35,3,4,6,1,0,2,2,0,1
35,1,2,0,1,0,4,4,0,1
34,4,3,3,0,1,2,4,0,3
49,4,4,4,1,1,3,4,0,1
33,3,4,2,1,1,1,4,0,2
