age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
38,3,3,0,0,0,3,3,0,3
31,4,3,3,0,1,3,1,0,1
36,3,3,2,1,1,2,4,0,1
35,1,3,8,1,0,3,5,0,3
32,2,4,7,1,1,2,3,1,1
33,1,3,4,1,0,2,3,0,1
35,2,2,4,1,1,3,2,0,3
44,3,4,1,1,1,1,3,0,1
25,4,3,3,1,1,2,3,1,3
33,3,4,3,1,1,1,4,0,2
47,1,2,4,1,1,1,2,1,3
44,4,4,10,1,0,1,4,0,3
29,1,3,2,0,1,3,3,0,3
45,1,3,8,1,1,3,2,1,1
7,3,4,1,1,0,2,4,0,1
39,1,1,5,1,1,3,1,0,1
31,3,1,9,1,1,1,4,1,1
28,5,4,5,0,1,1,4,0,1
31,2,2,4,1,1,3,1,0,1
32,3,4,2,1,0,2,3,0,2
27,2,3,4,1,1,2,4,0,1
40,2,2,3,1,1,3,2,0,1
47,5,4,6,1,1,4,3,0,1
41,4,4,5,1,1,1,4,0,1
44,4,4,4,0,0,2,4,1,2
29,4,4,3,1,0,2,4,0,1
