age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
28,3,4,3,1,1,2,1,0,1
46,4,4,10,1,1,1,3,0,1
21,3,3,1,1,1,3,3,0,3
44,3,3,9,1,1,1,1,0,2
28,1,3,5,1,1,3,4,0,3
37,2,4,4,1,0,2,3,0,3
21,3,4,2,1,1,3,3,0,3
23,4,4,0,0,1,2,4,0,1
39,4,4,2,1,0,1,4,0,1
28,4,4,1,0,1,1,3,0,1
36,2,3,7,1,1,3,3,0,3
19,3,3,3,1,1,2,3,0,3
34,3,4,4,1,1,3,3,0,2
16,2,3,1,1,1,3,1,0,3
46,4,4,2,1,0,1,4,0,2
30,1,1,7,1,1,2,3,0,1
21,3,4,0,1,0,3,1,0,1
47,1,1,1,1,1,3,4,0,1
35,4,4,3,1,1,1,4,0,3
26,3,4,4,1,1,2,3,0,3
26,4,3,4,1,1,2,3,0,1
29,2,4,4,1,1,3,2,0,3
38,3,4,2,0,1,2,4,0,1
35,4,4,4,1,1,1,4,0,3
48,3,4,5,1,1,2,3,0,1
46,1,2,7,1,1,3,1,1,1
43,4,4,5,1,0,1,4,0,1
22,4,4,0,1,1,2,1,1,1
22,4,4,1,1,1,3,3,0,3
25,1,2,2,1,1,2,1,0,3
45,3,4,3,1,1,1,4,0,1
40,4,4,4,1,1,1,4,0,3
30,3,3,7,1,1,3,4,0,3
44,1,2,2,1,1,3,1,0,1
36,4,4,3,1,1,1,4,0,2
33,4,4,3,0,0,2,4,0,3
27,2,4,3,1,1,4,4,0,3
30,4,4,2,1,0,2,2,0,3
25,3,3,3,1,1,2,1,0,3
35,3,4,4,1,1,1,4,0,3
42,1,3,12,1,1,3,3,0,1
48,1,1,1,1,0,3,3,1,1
34,3,3,6,1,1,2,3,0,1
32,2,1,5,1,0,2,2,0,2
32,2,4,4,1,1,3,2,0,1
21,3,3,2,1,1,2,3,0,3
30,4,4,2,0,0,3,3,0,3
29,3,4,2,1,1,1,4,0,2
26,4,4,2,1,0,3,3,0,3
43,3,3,8,1,1,1,3,0,3
28,1,4,0,1,0,4,1,0,1
28,3,4,1,1,1,3,4,0,1
28,4,4,2,0,1,1,4,0,2
26,3,4,2,1,1,3,3,0,2
32,1,3,4,1,1,3,3,0,3
21,3,4,1,1,1,3,2,0,3
43,3,4,2,0,1,3,4,0,1
28,1,1,3,1,1,3,1,0,1
19,2,3,0,1,0,2,2,0,1
30,4,2,0,1,0,3,3,0,1
31,4,4,5,1,0,1,4,0,3
27,4,4,1,0,0,1,4,0,2
32,2,3,4,1,1,3,2,0,3
39,1,2,2,1,1,3,1,1,1
39,3,4,5,1,1,3,4,0,2
38,1,3,4,1,0,2,2,0,1
47,4,4,8,1,1,1,4,0,2
36,3,4,7,1,1,2,2,0,2
48,1,3,4,1,1,3,4,1,1
43,4,4,5,0,1,1,4,0,3
25,3,3,1,1,1,3,1,0,2
32,4,4,1,1,0,1,3,0,1
18,3,2,1,1,1,3,1,0,1
38,4,4,6,1,1,2,4,0,3
37,2,3,6,1,1,3,4,0,3
47,4,4,1,0,1,1,4,0,1
27,2,4,1,1,0,1,3,0,1
44,4,4,4,1,1,1,4,0,2
40,4,4,6,0,0,1,4,0,2
42,4,4,6,1,1,1,3,0,2
22,2,1,0,1,1,2,2,0,1
47,1,2,4,1,1,2,2,0,1
29,3,3,3,1,0,2,4,0,1
29,2,3,3,1,0,3,2,0,3
37,3,4,5,1,0,2,4,0,3
30,3,4,4,1,1,3,3,0,3
37,3,3,11,1,1,1,2,0,3
22,2,3,1,1,1,3,3,0,1
47,1,4,6,1,1,1,4,0,1
37,3,4,3,1,1,1,3,0,2
23,3,1,1,1,0,3,3,0,2
49,3,4,9,1,1,1,4,0,1
21,2,2,1,1,1,3,2,0,3
33,2,2,6,1,0,3,4,0,2
21,3,3,1,1,1,3,2,0,3
33,4,4,3,1,1,3,4,0,2
31,3,4,4,1,0,3,3,0,3
26,3,4,2,1,0,2,4,0,3
36,2,1,6,1,1,2,1,0,2
37,4,4,4,1,1,1,4,0,2
26,2,4,3,1,1,1,3,0,3
45,3,4,2,0,1,3,3,0,3
32,2,4,5,1,1,2,3,0,1
