age,education,partner_education,n_children,islam,working,husband_occupation,living_standard,media_exposure,contraceptive
32,2,2,2,1,1,2,4,0,1
38,3,3,4,0,0,3,2,1,1
49,2,4,6,0,1,2,3,0,1
49,3,4,6,1,1,1,4,0,1
33,4,4,3,1,1,3,3,0,2
37,4,4,2,1,0,3,3,0,2
45,3,3,6,0,1,2,4,0,2
27,4,4,1,0,1,3,4,0,3
34,3,4,4,1,1,3,3,0,2
45,2,2,9,1,1,3,3,0,2
39,3,4,1,0,1,3,4,0,1
30,3,4,3,1,1,3,3,0,3
42,4,4,4,1,1,3,4,0,2
23,4,4,1,1,1,2,3,0,1
35,3,4,3,1,1,2,2,0,2
37,3,4,5,1,0,2,4,0,3
28,1,1,3,1,1,3,1,0,1
25,2,4,3,1,1,1,3,0,3
31,3,4,3,1,0,3,2,0,1
22,2,4,1,1,1,3,4,0,1
25,4,4,1,0,1,3,3,0,3
45,2,4,8,1,1,2,3,0,1
24,1,4,1,1,0,4,2,1,2
47,1,1,8,1,1,3,4,1,2
29,3,3,3,1,0,2,4,0,1
41,4,4,2,1,1,1,4,0,1
26,4,4,2,1,1,3,3,0,3
23,4,4,1,1,0,3,4,0,2
37,2,3,9,1,1,3,3,0,3
28,3,3,3,1,1,1,2,0,2
25,3,3,3,1,1,3,3,0,3
39,4,4,4,1,0,1,4,0,2
27,3,3,1,1,0,3,4,0,2
25,4,4,3,1,1,3,3,0,3
32,1,3,4,1,1,3,3,0,3
26,4,3,4,1,1,2,3,0,1
45,4,4,1,1,0,3,3,0,1
38,2,3,4,1,1,1,2,0,2
25,4,4,1,1,1,1,4,0,3
21,4,4,2,1,1,3,3,0,3
49,2,3,4,1,1,2,3,0,1
41,4,4,5,1,1,1,4,0,3
26,2,3,2,1,1,2,3,0,3
28,4,4,5,1,1,2,1,0,1
30,4,4,2,1,1,1,4,0,3
21,4,4,1,1,1,1,3,0,2
33,4,4,2,1,0,1,4,0,3
35,4,4,2,1,0,1,4,0,2
45,1,2,6,1,1,3,3,1,1
27,4,4,2,1,0,1,3,0,2
28,1,4,2,1,0,2,3,0,1
45,3,4,2,0,1,3,3,0,3
