,synth,train,val,test,synth_value,real_value
0_0,0_0/synth.csv,0_0/train.csv,0_0/val.csv,0_0/test.csv,0.4,0.28571428571428575
0_1,0_1/synth.csv,0_1/train.csv,0_1/val.csv,0_1/test.csv,0.0,0.6666666666666666
0_2,0_2/synth.csv,0_2/train.csv,0_2/val.csv,0_2/test.csv,0.25,0.4
0_3,0_3/synth.csv,0_3/train.csv,0_3/val.csv,0_3/test.csv,0.0,0.0
0_4,0_4/synth.csv,0_4/train.csv,0_4/val.csv,0_4/test.csv,0.0,0.6666666666666666
1_0,1_0/synth.csv,1_0/train.csv,1_0/val.csv,1_0/test.csv,0.4,0.7272727272727272
1_1,1_1/synth.csv,1_1/train.csv,1_1/val.csv,1_1/test.csv,0.0,0.7272727272727273
1_2,1_2/synth.csv,1_2/train.csv,1_2/val.csv,1_2/test.csv,0.7058823529411764,0.7272727272727273
1_3,1_3/synth.csv,1_3/train.csv,1_3/val.csv,1_3/test.csv,0.6666666666666666,0.5
1_4,1_4/synth.csv,1_4/train.csv,1_4/val.csv,1_4/test.csv,0.4,0.0
